Rank,Type,ID,Molecule_Count
2817,GeneID,949035,2
2818,GeneID,956535,2
2819,GeneID,13,2
2820,GeneID,520277,2
2821,GeneID,617095,2
2822,GeneID,100297344,2
2823,GeneID,6261,2
2824,GeneID,114115,2
2825,GeneID,113995,2
2826,GeneID,27161,2
2827,GeneID,100192325,2
2828,GeneID,100135518,2
2829,GeneID,11689,2
2830,GeneID,808,2
2831,GeneID,805,2
2832,GeneID,801,2
2833,GeneID,1103,2
2834,GeneID,140803,2
2835,GeneID,83803,2
2836,GeneID,7514,2
2837,GeneID,14815,2
2838,GeneID,173990,2
2839,GeneID,83795,2
2840,GeneID,304827,2
2841,GeneID,8645,2
2842,GeneID,157855,2
2843,GeneID,15166,2
2844,GeneID,15165,2
2845,GeneID,29240,2
2846,GeneID,13488,2
2847,GeneID,397520,2
2848,GeneID,55300,2
2849,GeneID,64078,2
2850,GeneID,9963,2
2851,GeneID,54822,2
2852,GeneID,18438,2
2853,GeneID,5501,2
2854,GeneID,5495,2
2855,GeneID,18104,2
2856,GeneID,1510,2
2857,GeneID,5222,2
2858,GeneID,9311,2
2859,GeneID,2944,2
2860,GeneID,4056,2
2861,GeneID,5927,2
2862,GeneID,12426,2
2863,GeneID,343450,2
2864,GeneID,29850,2
2865,GeneID,956528,2
2866,GeneID,6834,2
2867,GeneID,171115,2
2868,GeneID,12300,2
2869,GeneID,1644,2
2870,GeneID,24715,2
2871,GeneID,158584,2
2872,GeneID,4502,2
2873,GeneID,19252,2
2874,GeneID,54600,2
2875,GeneID,13482,2
2876,GeneID,21803,2
2877,GeneID,17127,2
2878,GeneID,54261,2
2879,GeneID,75203677,2
2880,GeneID,946003,2
2881,GeneID,392,2
2882,GeneID,2909,2
2883,GeneID,827991,2
2884,GeneID,17295,2
2885,GeneID,56503443,2
2886,GeneID,45681742,2
2887,GeneID,93173632,2
2888,GeneID,55503824,2
2889,GeneID,62011605,2
2890,GeneID,67904545,2
2891,GeneID,56662087,2
2892,GeneID,98105341,2
2893,GeneID,93191434,2
2894,GeneID,46200720,2
2895,GeneID,45095325,2
2896,GeneID,93028893,2
2897,GeneID,83048941,2
2898,GeneID,69005742,2
2899,GeneID,93128370,2
2900,GeneID,71052548,2
2901,GeneID,56558708,2
2902,GeneID,93085621,2
2903,GeneID,6337,2
2904,GeneID,6559,2
2905,GeneID,64167,2
2906,GeneID,240028,2
2907,GeneID,54583,2
2908,GeneID,100519976,2
2909,GeneID,64146,2
2910,GeneID,100009251,2
2911,GeneID,12355,2
2912,GeneID,114518,2
2913,GeneID,14633,2
2914,GeneID,25411,2
2915,GeneID,76400711,2
2916,GeneID,947691,2
2917,GeneID,75206033,2
2918,GeneID,100736962,2
2919,GeneID,414911,2
2920,GeneID,72512,2
2921,GeneID,22067,2
2922,GeneID,13609,2
2923,GeneID,29531,2
2924,GeneID,45425858,2
2925,GeneID,885772,2
2926,GeneID,280712,2
2927,GeneID,25637,2
2928,GeneID,1443616,2
2929,GeneID,1608,2
2930,GeneID,56543,2
2931,GeneID,25736,2
2932,GeneID,19401,2
2933,GeneID,19411,2
2934,GeneID,218772,2
2935,GeneID,882260,2
2936,GeneID,856036,2
2937,GeneID,83791,2
2938,GeneID,84649,2
2939,GeneID,8722,1
2940,GeneID,16177,1
2941,GeneID,14811,1
2942,GeneID,84109,1
2943,GeneID,101823647,1
2944,GeneID,83612,1
2945,GeneID,81812,1
2946,GeneID,5173,1
2947,GeneID,7317,1
2948,GeneID,7324,1
2949,GeneID,9869,1
2950,GeneID,3919476,1
2951,GeneID,29443,1
2952,GeneID,6839,1
2953,GeneID,11185,1
2954,GeneID,880357,1
2955,GeneID,77219763,1
2956,GeneID,1489749,1
2957,GeneID,19713,1
2958,GeneID,5880,1
2959,GeneID,5881,1
2960,GeneID,11027185,1
2961,GeneID,152110,1
2962,GeneID,23552,1
2963,GeneID,8558,1
2964,GeneID,5624,1
2965,GeneID,17175,1
2966,GeneID,10747,1
2967,GeneID,100720631,1
2968,GeneID,12765,1
2969,GeneID,3672,1
2970,GeneID,116463,1
2971,GeneID,8815,1
2972,GeneID,948542,1
2973,GeneID,88783192,1
2974,GeneID,66671551,1
2975,GeneID,913817,1
2976,GeneID,2587,1
2977,GeneID,14427,1
2978,GeneID,50577,1
2979,GeneID,29235,1
2980,GeneID,14428,1
2981,GeneID,22234,1
2982,GeneID,10855,1
2983,GeneID,397372,1
2984,GeneID,25321,1
2985,GeneID,25635,1
2986,GeneID,100689317,1
2987,GeneID,887800,1
2988,GeneID,45426858,1
2989,GeneID,812223,1
2990,GeneID,196883,1
2991,GeneID,109,1
2992,GeneID,112,1
2993,GeneID,113,1
2994,GeneID,25024,1
2995,GeneID,796,1
2996,GeneID,25029,1
2997,GeneID,812947,1
2998,GeneID,967,1
2999,GeneID,12778,1
3000,GeneID,84348,1
3001,GeneID,403964,1
3002,GeneID,282088,1
3003,GeneID,54814,1
3004,GeneID,885833,1
3005,GeneID,880566,1
3006,GeneID,880760,1
3007,GeneID,7375,1
3008,GeneID,10333,1
3009,GeneID,1942,1
3010,GeneID,614795,1
3011,GeneID,25639,1
3012,GeneID,2288,1
3013,GeneID,83518,1
3014,GeneID,23796,1
3015,GeneID,281457,1
3016,GeneID,3555118,1
3017,GeneID,403541,1
3018,GeneID,171054,1
3019,GeneID,7369,1
3020,GeneID,14962,1
3021,GeneID,19247,1
3022,GeneID,281667,1
3023,GeneID,54920,1
3024,GeneID,13142,1
3025,GeneID,114027,1
3026,GeneID,290029,1
3027,GeneID,25738,1
3028,GeneID,22178,1
3029,GeneID,77583,1
3030,GeneID,25427,1
3031,GeneID,5452,1
3032,GeneID,435766,1
3033,GeneID,59272,1
3034,GeneID,11477,1
3035,GeneID,3487,1
3036,GeneID,3489,1
3037,GeneID,3484,1
3038,GeneID,3485,1
3039,GeneID,3486,1
3040,GeneID,3488,1
3041,GeneID,12367,1
3042,GeneID,16176,1
3043,GeneID,5366,1
3044,GeneID,948537,1
3045,GeneID,75204179,1
3046,GeneID,110147,1
3047,GeneID,13836,1
3048,GeneID,13842,1
3049,GeneID,13838,1
3050,GeneID,13837,1
3051,GeneID,79208,1
3052,GeneID,79071,1
3053,GeneID,83401,1
3054,GeneID,12686,1
3055,GeneID,170439,1
3056,GeneID,8622,1
3057,GeneID,18113,1
3058,GeneID,84539,1
3059,GeneID,6624,1
3060,GeneID,3978,1
3061,GeneID,110006,1
3062,GeneID,266682,1
3063,GeneID,25642,1
3064,GeneID,24296,1
3065,GeneID,5210,1
3066,GeneID,5796,1
3067,GeneID,5801,1
3068,GeneID,5795,1
3069,GeneID,8732,1
3070,GeneID,1118,1
3071,GeneID,843609,1
3072,GeneID,834722,1
3073,GeneID,817145,1
3074,GeneID,14083,1
3075,GeneID,140492,1
3076,GeneID,140493,1
3077,GeneID,29761,1
3078,GeneID,78943,1
3079,GeneID,14652,1
3080,GeneID,23765,1
3081,GeneID,788772,1
3082,GeneID,343641,1
3083,GeneID,11145,1
3084,GeneID,117245,1
3085,GeneID,5920,1
3086,GeneID,54979,1
3087,GeneID,59109,1
3088,GeneID,887040,1
3089,GeneID,45424000,1
3090,GeneID,25823,1
3091,GeneID,7177,1
3092,GeneID,23430,1
3093,GeneID,920,1
3094,GeneID,66025,1
3095,GeneID,6777,1
3096,GeneID,11330,1
3097,GeneID,24247,1
3098,GeneID,2692,1
3099,GeneID,81771,1
3100,GeneID,7471,1
3101,GeneID,17381,1
3102,GeneID,17395,1
3103,GeneID,171052,1
3104,GeneID,17390,1
3105,GeneID,9313,1
3106,GeneID,10893,1
3107,GeneID,854411,1
3108,GeneID,17210,1
3109,GeneID,22201,1
3110,GeneID,55236,1
3111,GeneID,4738,1
3112,GeneID,59027,1
3113,GeneID,297508,1
3114,GeneID,25885,1
3115,GeneID,11140,1
3116,GeneID,1655,1
3117,GeneID,29256,1
3118,GeneID,18389,1
3119,GeneID,14450,1
3120,GeneID,946973,1
3121,GeneID,26445,1
3122,GeneID,19171,1
3123,GeneID,19173,1
3124,GeneID,16912,1
3125,GeneID,16828,1
3126,GeneID,9397,1
3127,GeneID,5784,1
3128,GeneID,3609,1
3129,GeneID,6667,1
3130,GeneID,22943,1
3131,GeneID,3642617,1
3132,GeneID,853866,1
3133,GeneID,5244,1
3134,GeneID,56720,1
3135,GeneID,8362,1
3136,GeneID,8363,1
3137,GeneID,8364,1
3138,GeneID,554313,1
3139,GeneID,8360,1
3140,GeneID,8370,1
3141,GeneID,8367,1
3142,GeneID,8361,1
3143,GeneID,8294,1
3144,GeneID,121504,1
3145,GeneID,8365,1
3146,GeneID,8368,1
3147,GeneID,8366,1
3148,GeneID,8359,1
3149,GeneID,2946,1
3150,GeneID,1717,1
3151,GeneID,1258680,1
3152,GeneID,887354,1
3153,GeneID,55758,1
3154,GeneID,79834,1
3155,GeneID,6037,1
3156,GeneID,117063,1
3157,GeneID,139728,1
3158,GeneID,284086,1
3159,GeneID,22114,1
3160,GeneID,78989,1
3161,GeneID,8844,1
3162,GeneID,29941,1
3163,GeneID,16337,1
3164,GeneID,10595,1
3165,GeneID,5257,1
3166,GeneID,5256,1
3167,GeneID,10309,1
3168,GeneID,81629,1
3169,GeneID,130497,1
3170,GeneID,83983,1
3171,GeneID,5255,1
3172,GeneID,84451,1
3173,GeneID,12534,1
3174,GeneID,9894,1
3175,GeneID,8874,1
3176,GeneID,54657,1
3177,GeneID,280742,1
3178,GeneID,12354,1
3179,GeneID,554230,1
3180,GeneID,6751,1
3181,GeneID,6753,1
3182,GeneID,11047,1
3183,GeneID,5707,1
3184,GeneID,5701,1
3185,GeneID,9861,1
3186,GeneID,5706,1
3187,GeneID,5719,1
3188,GeneID,1504,1
3189,GeneID,5700,1
3190,GeneID,5704,1
3191,GeneID,5714,1
3192,GeneID,5705,1
3193,GeneID,5702,1
3194,GeneID,5710,1
3195,GeneID,5718,1
3196,GeneID,5708,1
3197,GeneID,7979,1
3198,GeneID,5709,1
3199,GeneID,5713,1
3200,GeneID,5717,1
3201,GeneID,54998,1
3202,GeneID,21687,1
3203,GeneID,10568,1
3204,GeneID,19882,1
3205,GeneID,972,1
3206,GeneID,3562,1
3207,GeneID,24954,1
3208,GeneID,51574,1
3209,GeneID,1773,1
3210,GeneID,84293,1
3211,GeneID,100379622,1
3212,GeneID,1062,1
3213,GeneID,283458,1
3214,GeneID,652968,1
3215,GeneID,25589,1
3216,GeneID,12567,1
3217,GeneID,10825,1
3218,GeneID,4759,1
3219,GeneID,509322,1
3220,GeneID,54577,1
3221,GeneID,54578,1
3222,GeneID,7364,1
3223,GeneID,3513640,1
3224,GeneID,29277,1
3225,GeneID,735,1
3226,GeneID,946159,1
3227,GeneID,25550,1
3228,GeneID,14823,1
3229,GeneID,327253,1
3230,GeneID,6934,1
3231,GeneID,14184,1
3232,GeneID,14182,1
3233,GeneID,12048,1
3234,GeneID,27113,1
3235,GeneID,14800,1
3236,GeneID,53623,1
3237,GeneID,14799,1
3238,GeneID,14802,1
3239,GeneID,1506,1
3240,GeneID,25614,1
3241,GeneID,18778,1
3242,GeneID,18780,1
3243,GeneID,391013,1
3244,GeneID,84647,1
3245,GeneID,64600,1
3246,GeneID,445525,1
3247,GeneID,26565,1
3248,GeneID,18782,1
3249,GeneID,30814,1
3250,GeneID,26970,1
3251,GeneID,18784,1
3252,GeneID,26279,1
3253,GeneID,8399,1
3254,GeneID,8398,1
3255,GeneID,81579,1
3256,GeneID,64511,1
3257,GeneID,25318,1
3258,GeneID,3845,1
3259,GeneID,116590,1
3260,GeneID,8038,1
3261,GeneID,4321,1
3262,GeneID,4326,1
3263,GeneID,200576,1
3264,GeneID,18263,1
3265,GeneID,13690,1
3266,GeneID,20848,1
3267,GeneID,269881,1
3268,GeneID,26403,1
3269,GeneID,2208,1
3270,GeneID,843,1
3271,GeneID,23581,1
3272,GeneID,835,1
3273,GeneID,100506742,1
3274,GeneID,83567,1
3275,GeneID,18391,1
3276,GeneID,5783,1
3277,GeneID,25678,1
3278,GeneID,24716,1
3279,GeneID,24886,1
3280,GeneID,18430,1
3281,GeneID,45424092,1
3282,GeneID,280798,1
3283,GeneID,23193,1
3284,GeneID,76051,1
3285,GeneID,54721,1
3286,GeneID,29302,1
3287,GeneID,281831,1
3288,GeneID,767613,1
3289,GeneID,397038,1
3290,GeneID,75086510,1
3291,GeneID,79451,1
3292,GeneID,4720,1
3293,GeneID,6526,1
3294,GeneID,5532,1
3295,GeneID,54461,1
3296,GeneID,64445,1
3297,GeneID,17386,1
3298,GeneID,10927,1
3299,GeneID,9425,1
3300,GeneID,57332,1
3301,GeneID,9085,1
3302,GeneID,253175,1
3303,GeneID,124359,1
3304,GeneID,84733,1
3305,GeneID,8535,1
3306,GeneID,23466,1
3307,GeneID,3736,1
3308,GeneID,16491,1
3309,GeneID,3737,1
3310,GeneID,3742,1
3311,GeneID,3739,1
3312,GeneID,4792,1
3313,GeneID,241113,1
3314,GeneID,108099,1
3315,GeneID,108079,1
3316,GeneID,19082,1
3317,GeneID,108097,1
3318,GeneID,19079,1
3319,GeneID,105787,1
3320,GeneID,29624,1
3321,GeneID,24929,1
3322,GeneID,3706,1
3323,GeneID,98256,1
3324,GeneID,59113,1
3325,GeneID,8564,1
3326,GeneID,20661,1
3327,GeneID,399545,1
3328,GeneID,3656,1
3329,GeneID,100525278,1
3330,GeneID,396971,1
3331,GeneID,16948,1
3332,GeneID,19220,1
3333,GeneID,25652,1
3334,GeneID,320024,1
3335,GeneID,22361,1
3336,GeneID,18585,1
3337,GeneID,8111,1
3338,GeneID,10818,1
3339,GeneID,1163,1
3340,GeneID,6500,1
3341,GeneID,6502,1
3342,GeneID,6822,1
3343,GeneID,4803,1
3344,GeneID,345275,1
3345,GeneID,243168,1
3346,GeneID,81897,1
3347,GeneID,236781,1
3348,GeneID,8140,1
3349,GeneID,15446,1
3350,GeneID,79242,1
3351,GeneID,84012,1
3352,GeneID,25690,1
3353,GeneID,66902,1
3354,GeneID,587,1
3355,GeneID,117283,1
3356,GeneID,23939,1
3357,GeneID,10295,1
3358,GeneID,319197,1
3359,GeneID,308408,1
3360,GeneID,2828,1
3361,GeneID,20537,1
3362,GeneID,246787,1
3363,GeneID,338443,1
3364,GeneID,2591,1
3365,GeneID,11226,1
3366,GeneID,55568,1
3367,GeneID,2589,1
3368,GeneID,79623,1
3369,GeneID,54576,1
3370,GeneID,77223396,1
3371,GeneID,879558,1
3372,GeneID,75206104,1
3373,GeneID,947761,1
3374,GeneID,36073,1
3375,GeneID,3964,1
3376,GeneID,7402,1
3377,GeneID,25122,1
3378,GeneID,4308,1
3379,GeneID,114112,1
3380,GeneID,10587,1
3381,GeneID,27413,1
3382,GeneID,14104,1
3383,GeneID,57104,1
3384,GeneID,66853,1
3385,GeneID,27159,1
3386,GeneID,71884,1
3387,GeneID,855943,1
3388,GeneID,29952,1
3389,GeneID,60463,1
3390,GeneID,281337,1
3391,GeneID,22259,1
3392,GeneID,619580,1
3393,GeneID,51797,1
3394,GeneID,56474,1
3395,GeneID,1503,1
3396,GeneID,55936,1
3397,GeneID,100524676,1
3398,GeneID,100048954,1
3399,GeneID,344387,1
3400,GeneID,51289,1
3401,GeneID,14287,1
3402,GeneID,56979,1
3403,GeneID,6550,1
3404,GeneID,24533,1
3405,GeneID,480698,1
3406,GeneID,83756,1
3407,GeneID,80835,1
3408,GeneID,3920658,1
3409,GeneID,3028,1
3410,GeneID,12846,1
3411,GeneID,4295,1
3412,GeneID,382,1
3413,GeneID,5662,1
3414,GeneID,5787,1
3415,GeneID,25668,1
3416,GeneID,9368,1
3417,GeneID,49090,1
3418,GeneID,397341,1
3419,GeneID,117196,1
3420,GeneID,58962,1
3421,GeneID,103988,1
3422,GeneID,25658,1
3423,GeneID,208188,1
3424,GeneID,25757,1
3425,GeneID,259290,1
3426,GeneID,3295,1
3427,GeneID,27226,1
3428,GeneID,1489735,1
3429,GeneID,17393,1
3430,GeneID,27250,1
3431,GeneID,6335,1
3432,GeneID,29500,1
3433,GeneID,20494,1
3434,GeneID,408199,1
3435,GeneID,8520,1
3436,GeneID,81815,1
3437,GeneID,881292,1
3438,GeneID,83512,1
3439,GeneID,84575,1
3440,GeneID,3992,1
3441,GeneID,4319,1
3442,GeneID,21926,1
3443,GeneID,284111,1
3444,GeneID,207911,1
3445,GeneID,71111,1
3446,GeneID,76192,1
3447,GeneID,56813,1
3448,GeneID,5741,1
3449,GeneID,886397,1
3450,GeneID,2492,1
3451,GeneID,80218,1
3452,GeneID,170739,1
3453,GeneID,81033,1
3454,GeneID,4522,1
3455,GeneID,10369,1
3456,GeneID,5303,1
3457,GeneID,338567,1
3458,GeneID,5428,1
3459,GeneID,396985,1
3460,GeneID,171373,1
3461,GeneID,635,1
3462,GeneID,13040,1
3463,GeneID,815275,1
3464,GeneID,856470,1
3465,GeneID,6422,1
3466,GeneID,14466,1
3467,GeneID,22807,1
3468,GeneID,55915,1
3469,GeneID,59103,1
3470,GeneID,25461,1
3471,GeneID,3572,1
3472,GeneID,14463,1
3473,GeneID,18091,1
3474,GeneID,4199,1
3475,GeneID,80228,1
3476,GeneID,3313,1
3477,GeneID,6720,1
3478,GeneID,12061,1
3479,GeneID,17087,1
3480,GeneID,24159,1
3481,GeneID,376497,1
3482,GeneID,26457,1
3483,GeneID,25339,1
3484,GeneID,6510,1
3485,GeneID,308913,1
3486,GeneID,325,1
3487,GeneID,5045,1
3488,GeneID,17380,1
3489,GeneID,7100,1
3490,GeneID,2997,1
3491,GeneID,19090,1
3492,GeneID,6047,1
3493,GeneID,20852,1
3494,GeneID,255231,1
3495,GeneID,1965,1
3496,GeneID,50833,1
3497,GeneID,57154,1
3498,GeneID,23417,1
3499,GeneID,289754,1
3500,GeneID,4142,1
3501,GeneID,55902,1
3502,GeneID,5336,1
3503,GeneID,6387,1
3504,GeneID,8324,1
3505,GeneID,8473,1
3506,GeneID,682,1
3507,GeneID,23020,1
3508,GeneID,811187,1
3509,GeneID,16191,1
3510,GeneID,2896,1
3511,GeneID,13487,1
3512,GeneID,5716,1
3513,GeneID,54345,1
3514,GeneID,20672,1
3515,GeneID,14829,1
3516,GeneID,6535,1
3517,GeneID,45234099,1
3518,GeneID,45234098,1
3519,GeneID,79646,1
3520,GeneID,6280,1
3521,GeneID,3991,1
3522,GeneID,7172,1
3523,GeneID,69719,1
3524,GeneID,7086,1
3525,GeneID,10603,1
3526,GeneID,445540,1
3527,GeneID,2057,1
3528,GeneID,4598,1
3529,GeneID,19216,1
3530,GeneID,2984,1
3531,GeneID,165140,1
3532,GeneID,13178,1
3533,GeneID,4352,1
3534,GeneID,948792,1
3535,GeneID,26509,1
3536,GeneID,6576,1
3537,GeneID,2308,1
3538,GeneID,14732,1
3539,GeneID,4190,1
3540,GeneID,8525,1
3541,GeneID,6009,1
3542,GeneID,5803,1
3543,GeneID,23416,1
3544,GeneID,5791,1
3545,GeneID,127018,1
3546,GeneID,1373,1
3547,GeneID,64781,1
3548,GeneID,3162,1
3549,GeneID,7323,1
3550,GeneID,8859,1
3551,GeneID,6583,1
3552,GeneID,6683,1
3553,GeneID,1990,1
3554,GeneID,18751,1
3555,GeneID,9669,1
3556,GeneID,5130,1
3557,GeneID,54103,1
3558,GeneID,118429,1
3559,GeneID,24398,1
3560,GeneID,20698,1
3561,GeneID,171382,1
3562,GeneID,2249,1
3563,GeneID,23774,1
3564,GeneID,7042,1
3565,GeneID,7029,1
3566,GeneID,22065,1
3567,GeneID,57620,1
3568,GeneID,105246,1
3569,GeneID,12766,1
3570,GeneID,4548,1
3571,GeneID,51111,1
3572,GeneID,856076,1
3573,GeneID,6945,1
3574,GeneID,64407,1
3575,GeneID,574362,1
3576,GeneID,197259,1
3577,GeneID,65086,1
3578,GeneID,10493,1
3579,GeneID,3163,1
3580,GeneID,1429,1
3581,GeneID,30849,1
3582,GeneID,1844,1
3583,GeneID,466,1
3584,GeneID,14715,1
3585,GeneID,3611,1
3586,GeneID,21951,1
3587,GeneID,74493,1
3588,GeneID,10803,1
3589,GeneID,50688,1
3590,GeneID,782,1
3591,GeneID,118471,1
3592,GeneID,71960,1
3593,GeneID,4628,1
3594,GeneID,396860,1
3595,GeneID,4627,1
3596,GeneID,5810,1
3597,GeneID,29415,1
3598,GeneID,27334,1
3599,GeneID,24255,1
3600,GeneID,396244,1
3601,GeneID,101829062,1
3602,GeneID,20815,1
3603,GeneID,19229,1
3604,GeneID,7005,1
3605,GeneID,7003,1
3606,GeneID,13433,1
3607,GeneID,57552,1
3608,GeneID,233080,1
3609,GeneID,365228,1
3610,GeneID,6547,1
3611,GeneID,7320,1
3612,GeneID,51094,1
3613,GeneID,79602,1
3614,GeneID,93129,1
3615,GeneID,59067,1
3616,GeneID,29072,1
3617,GeneID,6515,1
3618,GeneID,6514,1
3619,GeneID,852846,1
3620,GeneID,11240,1
3621,GeneID,8607,1
3622,GeneID,28960,1
3623,GeneID,6584,1
3624,GeneID,56517,1
3625,GeneID,280968,1
3626,GeneID,140668,1
3627,GeneID,80899,1
3628,GeneID,573971,1
3629,GeneID,100379578,1
3630,GeneID,65046,1
3631,GeneID,81676,1
3632,GeneID,808251,1
3633,GeneID,808252,1
3634,GeneID,403544,1
3635,GeneID,92737,1
3636,GeneID,114642,1
3637,GeneID,888655,1
3638,GeneID,84171,1
3639,GeneID,29539,1
3640,GeneID,3168364,1
3641,GeneID,7529,1
3642,GeneID,77337,1
3643,GeneID,1973,1
3644,GeneID,67473,1
3645,GeneID,57805,1
3646,GeneID,13548,1
3647,GeneID,281066,1
3648,GeneID,6783,1
3649,GeneID,397039,1
3650,GeneID,16832,1
3651,GeneID,396894,1
3652,GeneID,817234,1
3653,GeneID,281275,1
3654,GeneID,7803,1
3655,GeneID,26,1
3656,GeneID,397098,1
3657,GeneID,6303,1
3658,GeneID,6285,1
3659,GeneID,8073,1
3660,GeneID,110385,1
3661,GeneID,238871,1
3662,GeneID,18577,1
3663,GeneID,3949,1
3664,GeneID,811773,1
3665,GeneID,25315,1
3666,GeneID,287014,1
3667,GeneID,327702,1
3668,GeneID,281111,1
3669,GeneID,945883,1
3670,GeneID,54652,1
3671,GeneID,29717,1
3672,GeneID,114862,1
3673,GeneID,939379,1
3674,GeneID,2582,1
3675,GeneID,8424,1
3676,GeneID,888160,1
3677,GeneID,5768,1
3678,GeneID,14784,1
3679,GeneID,2885,1
3680,GeneID,290493,1
3681,GeneID,397191,1
3682,GeneID,54231,1
3683,GeneID,20518,1
3684,GeneID,171522,1
3685,GeneID,100009094,1
3686,GeneID,378807,1
3687,GeneID,117155,1
3688,GeneID,5901,1
3689,GeneID,25327,1
3690,GeneID,20877,1
3691,GeneID,58497,1
3692,GeneID,64550,1
3693,GeneID,10057,1
3694,GeneID,51660,1
3695,GeneID,26398,1
3696,GeneID,24861,1
3697,GeneID,542637,1
3698,GeneID,13077,1
3699,GeneID,23708,1
3700,GeneID,15357,1
3701,GeneID,79113,1
3702,GeneID,81515,1
3703,GeneID,7257,1
3704,GeneID,403992,1
3705,GeneID,4519,1
3706,GeneID,55117,1
3707,GeneID,29261,1
3708,GeneID,213760,1
3709,GeneID,3921,1
3710,GeneID,2528,1
3711,GeneID,65220,1
3712,GeneID,25505,1
3713,GeneID,1847,1
3714,GeneID,7078,1
3715,GeneID,956,1
3716,GeneID,81639,1
3717,GeneID,266604,1
3718,GeneID,155908,1
3719,GeneID,17979,1
3720,GeneID,84650,1
3721,GeneID,25211,1
3722,GeneID,4173,1
3723,GeneID,80724,1
3724,GeneID,2771,1
3725,GeneID,855836,1
3726,GeneID,852379,1
3727,GeneID,110355,1
3728,GeneID,5422,1
3729,GeneID,78975,1
3730,GeneID,2752,1
3731,GeneID,65272,1
3732,GeneID,116491,1
3733,GeneID,16532,1
3734,GeneID,65180,1
3735,GeneID,171146,1
3736,GeneID,2938,1
3737,GeneID,330953,1
3738,GeneID,19122,1
3739,GeneID,92935,1
3740,GeneID,403701,1
3741,GeneID,479,1
3742,GeneID,93643681,1
3743,GeneID,10096,1
3744,GeneID,29956,1
3745,GeneID,947501,1
3746,GeneID,66738197,1
3747,GeneID,947499,1
3748,GeneID,75203576,1
3749,GeneID,75203584,1
3750,GeneID,81762,1
3751,GeneID,207565,1
3752,GeneID,6389,1
3753,GeneID,810,1
3754,GeneID,55738,1
3755,GeneID,375,1
3756,GeneID,101124222,1
3757,GeneID,37616432,1
3758,GeneID,1583,1
3759,GeneID,432363,1
3760,GeneID,28231,1
3761,GeneID,16790,1
3762,GeneID,781648,1
3763,GeneID,215615,1
3764,GeneID,171105,1
3765,GeneID,100739583,1
3766,GeneID,81761,1
3767,GeneID,1718,1
3768,GeneID,6309,1
3769,GeneID,29693,1
3770,GeneID,60893881,1
3771,GeneID,133308,1
3772,GeneID,11441,1
3773,GeneID,25041,1
3774,GeneID,63843,1
3775,GeneID,89612746,1
3776,GeneID,6263,1
3777,GeneID,5515,1
3778,GeneID,3375,1
3779,GeneID,280977,1
3780,GeneID,110559959,1
3781,GeneID,230709,1
3782,GeneID,397216,1
3783,GeneID,5297,1
3784,GeneID,5792,1
3785,GeneID,397397,1
3786,GeneID,852602,1
3787,GeneID,853209,1
3788,GeneID,853204,1
3789,GeneID,9967,1
3790,GeneID,100144446,1
3791,GeneID,22436,1
3792,GeneID,497811,1
3793,GeneID,114097,1
3794,GeneID,80142,1
3795,GeneID,735311,1
3796,GeneID,25664,1
3797,GeneID,12425,1
3798,GeneID,50840,1
3799,GeneID,84431,1
3800,GeneID,121642,1
3801,GeneID,111686105,1
3802,GeneID,5572184,1
3803,GeneID,783,1
3804,GeneID,14773,1
3805,GeneID,281975,1
3806,GeneID,281973,1
3807,GeneID,281974,1
3808,GeneID,281978,1
3809,GeneID,281977,1
3810,GeneID,281976,1
3811,GeneID,397462,1
3812,GeneID,281642,1
3813,GeneID,26090,1
3814,GeneID,269060,1
3815,GeneID,7920,1
3816,GeneID,56670005,1
3817,GeneID,65195,1
3818,GeneID,50801,1
3819,GeneID,338048,1
3820,GeneID,27202,1
3821,GeneID,396892,1
3822,GeneID,1509,1
3823,GeneID,8192,1
3824,GeneID,29132,1
3825,GeneID,25650,1
3826,GeneID,11549,1
3827,GeneID,11548,1
3828,GeneID,11550,1
3829,GeneID,12387,1
3830,GeneID,77578,1
3831,GeneID,489,1
3832,GeneID,488,1
3833,GeneID,332,1
3834,GeneID,55662,1
3835,GeneID,79831,1
3836,GeneID,56898,1
3837,GeneID,14660,1
3838,GeneID,66725,1
3839,GeneID,5862,1
3840,GeneID,66844579,1
3841,GeneID,664630,1
3842,GeneID,170851,1
3843,GeneID,58960,1
3844,GeneID,2706,1
3845,GeneID,1244,1
3846,GeneID,112858,1
3847,GeneID,25117,1
3848,GeneID,109801,1
3849,GeneID,53919,1
3850,GeneID,259248,1
3851,GeneID,21973,1
3852,GeneID,25293,1
3853,GeneID,84050,1
3854,GeneID,18606,1
3855,GeneID,1407,1
3856,GeneID,1408,1
3857,GeneID,8864,1
3858,GeneID,7374,1
3859,GeneID,117182,1
3860,GeneID,29243,1
3861,GeneID,15552,1
3862,GeneID,19883,1
3863,GeneID,79123,1
3864,GeneID,808513,1
3865,GeneID,130399,1
3866,GeneID,24332,1
3867,GeneID,938211,1
3868,GeneID,8975,1
3869,GeneID,16995,1
3870,GeneID,5376,1
3871,GeneID,9159,1
3872,GeneID,24314,1
3873,GeneID,2581,1
3874,GeneID,432367,1
3875,GeneID,11119,1
3876,GeneID,7181,1
3877,GeneID,838109,1
3878,GeneID,100511536,1
3879,GeneID,24783,1
3880,GeneID,6553,1
3881,GeneID,3838,1
