rank,ID,SMILES,active_score,activity_level,toxicity_score,P_tox_high,toxicity_level,recommend_score
7317,T18560,C#CCCC(=O)ON1C(=O)CCC1=O,0.036599409242150396,低,0.802475232,0.789775,高毒,0.007229289819492811
7318,T1526,CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,0.06592178934234401,中,0.890550712,0.8482916,高毒,0.007215092907205538
7319,T1544,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],0.0612091391343693,中,0.8822222195,0.8717722,高毒,0.007209076553561707
7320,T32266,CC/C=C\CC1CCCC(=O)O1,0.03645461017902,低,0.8025040750000001,0.7831491,高毒,0.007199636957819967
7321,T22755,O=C1Nc2ccccc2/C1=C\[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92,0.030749636412978,低,0.765898098,0.7531173,高毒,0.007198548370086608
7322,T23554,O=C1Nc2ccccc2/C1=C/[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92,0.030749632580926,低,0.7658981920000001,0.7531174,高毒,0.007198544582530481
7323,T7925,COC(C(=O)c1ccccc1)c1ccccc1,0.04982118559501259,低,0.8555893339999999,0.82828885,高毒,0.007194710592685378
7324,T15772,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1.NC(CO)(CO)CO.NC(CO)(CO)CO,0.0475099225601578,低,0.848599707,0.8321023,高毒,0.0071930161960152015
7325,TN1446,CC1=CC[C@@H]([C@]2(C)CC[C@H](O)C(C)(C)O2)CC1,0.0301494296803248,低,0.7619626,0.7136462,高毒,0.007176691852587345
7326,T9084,Cl.Cl.O=C(O)CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.04374179045344201,低,0.8359310510000001,0.83002114,高毒,0.0071766695870744595
7327,T20684,CC(=O)Oc1cc2c(cc1Cl)C1(OC(=O)c3ccccc31)c1cc(Cl)c(OC(C)=O)cc1O2,0.037110922256196,低,0.806891951,0.7979487,高毒,0.007166417793484688
7328,T10005L,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O)OC(=O)CCCCCCCCCCCCCCC.[Na+],0.0336213356680256,低,0.7870105333,0.78639495,高毒,0.00716099035367446
7329,T5822,CCN1C(=O)/C(=C/c2ccccc2)SC1=S,0.076873935004011,中,0.9068931,0.8656171,高毒,0.007157493779024951
7330,T28368,Cl.NC1Cc2ccccc2N(O)C1=O,0.049405846867806004,低,0.8551679839999999,0.84293586,高毒,0.007155548404051632
7331,T3A2414,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0327018806239884,低,0.7813023916999999,0.77481514,高毒,0.007151823079378376
7332,T19294,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC,0.0325411296372648,低,0.78029476,0.77357924,高毒,0.007149456696826376
7333,T5663,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.026347081187511202,低,0.729252621,0.72464126,高毒,0.0071334031758188655
7334,T14979,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[Li+],0.04564825560888,低,0.844069423,0.83296067,高毒,0.007117958836136145
7335,T15982,O=C(CCOCCOCCN1C(=O)C=CC1=O)ON1C(=O)CCC1=O,0.04324791165960001,低,0.835756587,0.8153973,高毒,0.007103184616095199
7336,T88858,CCC1(O)C(=O)OCc2c1cc1n(c2=O)CCC1=O,0.03424878425035301,低,0.7927725200000001,0.7729856,高毒,0.00709728925326434
7337,T66152,C[N+](C)(CCO)CCCS(=O)(=O)[O-],0.046959800200078006,低,0.849084111,0.8255095,高毒,0.007086979994457149
7338,TN9467,C[C@@H](N)C(N)=O.Cl,0.044789053311912,低,0.841806451,0.832683,高毒,0.007085339299761565
7339,T37126,O[C@H]1[C@@H](O)[C@H]2CO[C@H](O2)[C@@H]1O,0.0277449012896134,低,0.7448052867,0.7382921,高毒,0.007080352130139692
7340,T1666,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,0.064738195137056,中,0.890663828,0.8607087,高毒,0.007078226438474719
7341,T18295,CC(C)(C)OC(=O)CCOCCOCCOCCOCCOCCN1C(=O)C=CC1=O,0.0424740095831352,低,0.8333960650000001,0.8144259,高毒,0.007076337131778031
7342,T3134,NC1=NC(=O)/C(=C/c2ccc(O)cc2)S1,0.08290187288094761,中,0.914792705,0.8863129,高毒,0.007063844338619404
7343,T60273,NC1=NC(=O)C(=Cc2ccc(O)cc2)S1,0.08290187288094761,中,0.914792705,0.8863129,高毒,0.007063844338619404
7344,T16218,CC(C)(C)OC(=O)NCCOCCOCCOCCOCCBr,0.0433740073592708,低,0.837314474,0.81700635,高毒,0.00705632320197084
7345,T203822,N#CC(Br)(Br)C(N)=O,0.081285654259734,中,0.913345245,0.8018193,高毒,0.007043788454891954
7346,T17280,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.049077362368392,低,0.8567358119999999,0.8073104,高毒,0.007031028468889439
7347,T36563,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.04907736121761,低,0.8567358119999999,0.8073104,高毒,0.007031028304023591
7348,T5574,CC=C1C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.04907736121761,低,0.856735827,0.8073104,高毒,0.007031027567863172
7349,T4888,CN(CC(=O)O)C(=N)NP(=O)([O-])[O-].O.[Na+].[Na+],0.026794237815465,低,0.7377408145,0.7333598,高毒,0.007027034985577152
7350,T3262,CN(CC(=O)O)C(=N)NP(=O)([O-])[O-].[Na+].[Na+],0.027935143890154505,低,0.748649444,0.744592,高毒,0.007021513948730337
7351,T21335,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,0.05420156835451679,中,0.870466987,0.8438088,高毒,0.007020892458286011
7352,T67870,NNC(=S)N/N=C/c1ccccc1,0.09914670145827241,中,0.92925658,0.8780884,高毒,0.007013976742877178
7353,T5683,Cl.N[C@@H](c1ccccc1)[C@@H](O)C(=O)O,0.03430658880877201,低,0.7955545655999999,0.7916445,高毒,0.007013825451791574
7354,T15220,C=C(C#N)C(=O)OCCCC,0.0476102796427426,低,0.8528496390000001,0.83689827,高毒,0.007005869836740519
7355,T13031,[2H]c1c([2H])c(S(=O)(=O)Nc2cc(C)on2)c([2H])c([2H])c1N,0.0265219052617536,低,0.735939362,0.71650314,高毒,0.007003391224394213
7356,T2186,FC(F)(F)COB(OCC(F)(F)F)OCC(F)(F)F,0.031840882439966314,低,0.780728841,0.76322514,高毒,0.006981787196194163
7357,T25969,CC1=CC(=NOC(=O)c2ccccc2C)C(C)=CC1=O,0.075925999625751,中,0.908334688,0.8827875,高毒,0.006959780444606353
7358,T2786,O=C1C=CC[C@@H]2[C@H]3CCC[N@@+]4([O-])CCC[C@@H](CN12)[C@@H]34,0.032254048835750004,低,0.784368746,0.73191243,高毒,0.006954980997030015
7359,T17501,[N-]=[N+]=NCCOCCOCCOCCN=[N+]=[N-],0.0556405743360945,中,0.875439422,0.85713017,高毒,0.006930622099555896
7360,T8155,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0.027906663898432,低,0.7517478073999999,0.7479678,高毒,0.0069278905009370105
7361,T1357,COc1ccc(CO)c(OC)c1OC,0.0212219451087804,低,0.6737778870000001,0.65248775,毒,0.006923067775356355
7362,TN9462,Oc1c(-c2ccccc2)cccc1-c1ccccc1,0.06782455543134,中,0.898046208,0.88237673,高毒,0.006914970616939308
7363,T203838,CC/C=C\CCOC(=O)C(C)O,0.03566149337241659,低,0.806196289,0.79856175,高毒,0.006911329755376242
7364,TN1571,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CCOC(=O)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1O,0.030891380668434998,低,0.776486972,0.76105964,高毒,0.006904626032302569
7365,T203352,Cn1cc(C#N)c(N)n1,0.07624906231136544,中,0.909513844,0.85258734,高毒,0.006899484547159933
7366,T61233,Cl.OC(COC1CN2CCC1CC2)(c1ccccc1)C1CCCC1,0.048101317269345,低,0.857015779,0.84372663,高毒,0.006877729378831141
7367,TN9285,CCCCC=CC(C)=O,0.04592991260764501,低,0.850364199,0.8360889,高毒,0.006872759262904957
7368,T205751,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1ccncc1,0.030082777990306505,低,0.771801818,0.74249226,高毒,0.006864835246897557
7369,T67197,C=C1c2ccccc2-c2ccccc21,0.07944574600900081,中,0.913641562,0.8976425,高毒,0.006860810531082042
7370,T10035,CCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,0.043398683562108006,低,0.842420121,0.8393738,高毒,0.00683875930447627
7371,T9096,Cl.Cl.N=C(NO)NCC[C@H](N)C(=O)O,0.0530011801049255,中,0.871231758,0.8632862,高毒,0.006824868786036634
7372,T31719,CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0788926034081889,中,0.91360115,0.84350556,高毒,0.006816230207973604
7373,T6134,Br.Br.NCCCCCNCC12CC3CC(CC(C3)C1)C2,0.0376340776577084,低,0.8188974160000001,0.79422504,高毒,0.006815628710267654
7374,TL0016,CS(=O)/C=C/CCN=C=S,0.036101558517216,低,0.811512668,0.7885204,高毒,0.006804686445951919
7375,T3263,CO[C@@]1(NC(=O)CSCC(N)C(=O)[O-])C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21.O.O.O.O.O.O.O.[Na+],0.042135212440205995,低,0.838516119,0.82649726,高毒,0.006804157631603944
7376,T50051,CCOC(=O)C(C(=O)OCC)c1cccc(OC)c1,0.0252701854174176,低,0.731386236,0.71887064,高毒,0.006787919621950454
7377,T20453,N#CCC(N)=O,0.0474617771710742,低,0.8570148679999999,0.82618666,高毒,0.006786328473760634
7378,TN7171,Oc1c(Br)c(O)c(Br)c(O)c1Br,0.0376030366892306,低,0.819569459,0.7990121,高毒,0.006784736253080726
7379,TYD-02826,Nc1ccccc1C(=O)Nc1ccccc1C(=O)O,0.05956831966560639,中,0.8861383439999999,0.8755274,高毒,0.006782547522263315
7380,T39821,C=C(C)[C@H]1C=C[C@@](C)(O)CC1,0.0305517396369384,低,0.7780315400000001,0.69273245,高毒,0.006781522597532173
7381,T60084,CC1(CCO)C[C@]2(CC[C@H](C(C)(C)C)CC2)OO1,0.0311966998393467,低,0.782936134,0.7597092,高毒,0.006771676273570175
7382,T8139,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1.[Na+],0.04018283480742,低,0.832259207,0.81617814,高毒,0.006740300575584633
7383,T3167,Cl.NNc1ccc(Cl)cc1,0.06873437281880371,中,0.901959844,0.8789941,高毒,0.006738728633717678
7384,T64339,Cl.NCCCOC(=O)NC(Nc1ncccn1)C(Cl)(Cl)Cl,0.062395013976684996,中,0.892239529,0.86314875,高毒,0.006723716094179156
7385,T18616,CC(C)(C)OC(=O)NCCN,0.059170242938333006,中,0.8864294250000001,0.8524331,高毒,0.006719998513396163
7386,T11986L,CCN(CCCC(=O)O)C(C)Cc1ccc(OC)cc1.Cl,0.041050132232088005,低,0.8363630427000001,0.83062106,高毒,0.006717318735221536
7387,T88199,Cl.O=C(O)[C@@H](Cc1ccccc1)[C@H]1CCNC1,0.03726074812144,低,0.8199183953,0.8138839,高毒,0.006709975314031426
7388,T22478,CC(=O)C1=CCCC2CCC1N2.O=C(O)C=CC(=O)O,0.034281658703205,低,0.804566585,0.79294866,高毒,0.006699781632231824
7389,TN9765,Cc1ccc[n+]([O-])c1,0.04554719567006475,低,0.8529264799999999,0.82729495,高毒,0.006698786393325185
7390,T22447,O=C(Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c1ccccc1O,0.046867232274275604,低,0.8571011286,0.8495265,高毒,0.00669727459763564
7391,T31724,O=C(CCCO)NCCO,0.041100836454432,低,0.8373769169999999,0.82584286,高毒,0.006683944738098523
7392,T206041,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1ccccn1,0.03273112042297,低,0.7960704399999999,0.76733935,高毒,0.0066748429861632885
7393,T4S0111,C[C@H]1CC[C@H]2[C@H](C)[C@@H]3CC[C@@H]4[C@@H](C[C@H]5[C@H]4C[C@@H](O)[C@H]4C[C@@H](O)CC[C@@]45C)[C@@H]3CN2C1,0.027933374117054797,低,0.7611419070000001,0.7161596,高毒,0.006672112472655266
7394,T203950,C/C(C=O)=C\c1ccco1,0.024587424980183202,低,0.728696291,0.7177292,高毒,0.006670659591882954
7395,T20129,C#CCC(N)C(=O)O,0.0331222426831925,低,0.7986708346,0.791283,高毒,0.006668473475583403
7396,T50112,Cc1nc(N)sc1CCN.Cl.Cl,0.034543885693412,低,0.8070124700000001,0.7867053,高毒,0.006666539176573915
7397,T73199,CC1=CC(OC2OC(CO)C(O)C(O)C2O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C4(C)OCC13C2C(O)C4O,0.02421502664308992,低,0.7248317980000001,0.6987168,高毒,0.006663205342761147
7398,T0296,CN1C(C)(C)CCCC1(C)C,0.03233167844502,低,0.795060534,0.74589825,高毒,0.00662603691540611
7399,TN9423,O=[N+]([O-])c1ccc(O)cc1O,0.06806849897295755,中,0.902724575,0.88018596,高毒,0.006621392166706507
7400,T10072,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,0.036362143723144,低,0.818004432,0.8102682,高毒,0.006617749000591229
7401,T17677,CC(C)(C)OC(=O)NCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,0.040794281579615996,低,0.837816111,0.82371247,高毒,0.006616175235543187
7402,T68019L,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](OS(=O)(=O)[O-])C[C@@H]4C[C@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@]12C.[Na+].[Na+].[Na+],0.034803584188464,低,0.8099395260000001,0.80603,高毒,0.006614785707758371
7403,T124246,Cn1ccc(=O)c(C(N)=O)c1,0.031922865821226,低,0.792869948,0.77500397,高毒,0.006612184857539564
7404,T2863,O=C(O)/C=C/c1ccc(O)cc1,0.029212348173635,低,0.774215418,0.7684025,高毒,0.006595697821622641
7405,T7053,O=C(O)C=Cc1ccc(O)cc1,0.029212342301690102,低,0.774215418,0.7684025,高毒,0.0065956964958280165
7406,T37985,O.O.O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[Na+].[Na+],0.02008446269594824,低,0.6723288690999999,0.6715642,高毒,0.006581098605100225
7407,T1070,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],0.06066757872864976,中,0.891690493,0.8708253,高毒,0.006570875542983741
7408,TN7178,Nc1cc(O)cc(C(=O)O)c1,0.0455906325678708,低,0.855917201,0.8454494,高毒,0.006568825948559382
7409,TN9428,CC(=O)c1cnn(C)c1,0.031006936423407603,低,0.788162034,0.7695881,高毒,0.006568446343825983
7410,TYD-02635,Cc1cccc2c1CCCC2,0.040038872080199996,低,0.83594881,0.81453353,高毒,0.006568424611014585
7411,TN9313,N#Cc1ccc[nH]1,0.061048889147726,中,0.892659095,0.83746576,高毒,0.00655304301036159
7412,T8283,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.0320093117624008,低,0.795592799,0.78682894,高毒,0.006542933823288724
7413,T8279,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.032009306642572205,低,0.795592799,0.78682894,高毒,0.006542932776758891
7414,T2O2733,N[C@H](CSSC[C@H](N)C(=O)O)C(=O)O,0.03447318605166545,低,0.8103215549999999,0.80238795,高毒,0.006538820324475596
7415,T38176L,C[C@@H](O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](N)C=O)C(=O)O.Cl,0.030045762421309997,低,0.7824160139999999,0.77977455,高毒,0.006537476750037643
7416,T17716,O=C(O)CCOCCNC(=O)OCc1ccccc1,0.0291937086630956,低,0.7764875464,0.77223605,高毒,0.006525157452972075
7417,T5298,Cc1cc(C(=O)O)ccc1O,0.035216700907375,低,0.816370945,0.8088113,高毒,0.006466809507838915
7418,TN9471,CC1(C)C=CC(=O)CC1,0.0334684593943,低,0.80735221,0.762352,高毒,0.006447624737016633
7419,T14402,[N-]=[N+]=NCCOCCN,0.06085836041275199,中,0.894502795,0.87009704,高毒,0.006420386924427984
7420,T2159,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)[O-])c2cccc(O)c12.[Na+],0.05227525687191,中,0.8771835699999999,0.86112547,高毒,0.006420260426340958
7421,T40569,CN1CCC[C@H]1C(=O)O,0.030466438430292002,低,0.7894598005,0.7777408,高毒,0.006414410025168146
7422,TN4608,CC1(C)[C@H]2CC=C(CO)[C@@H]1C2,0.030079102091978,低,0.7873950279999999,0.7500931,高毒,0.006394966658050126
7423,T0584,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0.029634834859401295,低,0.784252147,0.7784171,高毒,0.006393651994925386
7424,T9208,Oc1cc(O)c2c(O)cc(O)cc2c1,0.057231808122624,中,0.888313303,0.86127406,高毒,0.006392031612553646
7425,T39794,CC1=CC[C@@H]([C@]2(C)CCC(=O)C(C)(C)O2)CC1,0.029035708591599003,低,0.7803197199999999,0.7253381,高毒,0.006378572593400876
7426,TN9499,CCc1ccc(C=O)o1,0.0268130935919222,低,0.7622668199999999,0.7406126,高毒,0.006374362005245289
7427,T73906,CCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)[O-])C(=O)O.[Na+],0.0420592016386228,低,0.8487431673,0.84642386,高毒,0.006361741625748735
7428,T5055,CSCC[C@H](NC=O)C(=O)O,0.0342104459137248,低,0.8140510390000001,0.80787253,高毒,0.0063613968730038195
7429,T38376,OCC(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0265981836141342,低,0.761073541,0.75722003,高毒,0.006355009826756906
7430,T65308,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC,0.030003511824300697,低,0.7883239729999999,0.7781288,高毒,0.006351024179015496
7431,T7453,O=C(O)/C=C/c1cccc(O)c1,0.029268619527950547,低,0.7834084490000001,0.77808434,高毒,0.006339335699187695
7432,T19408,O=C(O)C=Cc1cccc(O)c1,0.0292686155807265,低,0.7834084490000001,0.77808434,高毒,0.006339334844252317
7433,TN9543,CCc1cc2ccccc2o1,0.0607528328860984,中,0.895674255,0.86104697,高毒,0.006338084551702717
7434,TN2426,CC(=O)OCC1OC(OC2C(OC(=O)C=Cc3ccc(O)cc3)C(CO)OC(OC3(COC(=O)C=Cc4ccc(O)cc4)OC(CO)C(O)C3OC(=O)c3ccccc3)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(C)=O,0.030239182151600805,低,0.790547505,0.7805914,高毒,0.006333672148412256
7435,T203930,CCCCC/C=C/C(=O)OCC,0.0418648964563035,低,0.8487542669999999,0.8395919,高毒,0.00633188695150273
7436,T20331,CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)[O-].[Na+],0.04284803796061396,低,0.8523535256000001,0.84992856,高毒,0.006326361739842013
7437,TN8334,O=C(O)c1cc(C(=O)O)c2c(=O)c3c(O)cccc3oc2c1,0.06033455274599999,中,0.895159547,0.8837126,高毒,0.006325501841443033
7438,TN6703,COC(=O)/C=C/c1ccccc1,0.031260021506705996,低,0.7985157430000001,0.7933248,高毒,0.006298402207082676
7439,T10808,NC(C(=O)[O-])c1cc(O)ccc1Cl.[Na+],0.033231775514951004,低,0.8107860214,0.8041653,高毒,0.006287916461125943
7440,T5653,CC(=O)OC/C=C/c1ccccc1,0.029500613297478002,低,0.7871030153999999,0.7846055,高毒,0.006280591614883731
7441,T38253,CCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],0.04651707593117375,低,0.8650343030000001,0.86065835,高毒,0.006278209575452786
7442,TN1651,C/C1=C/Cc2c(C)coc2C/C(C)=C\CC1,0.02785290857495515,低,0.77467622,0.73715085,高毒,0.006275922644103307
7443,T4739,CN(CC(=O)[O-])C(=N)NP(=O)([O-])O.O.O.O.O.[Na+].[Na+],0.0251307654770965,低,0.750316214,0.7447652,高毒,0.006274744669399549
7444,T50063,CC1(CN)Cc2ccccc2C1.Cl,0.048238372327997596,低,0.869936793,0.8573264,高毒,0.006274037405439421
7445,T22623,CC1(C)N([O])C(c2ccc(C(=O)[O-])cc2)=[N+]([O-])C1(C)C.[K+],0.055680579694704455,中,0.887453822,0.8773233,高毒,0.006266636433463393
7446,T3557,CCCNc1nc(NCCC)nc(N(C)OC)n1,0.089882646719025,中,0.93036309,0.80644745,高毒,0.006259149780134544
7447,TN1073,COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)(CC(=O)O)C1CC(=O)O,0.022516277224185203,低,0.7223432624,0.7178975,高毒,0.0062517960769644465
7448,TN9450,CNc1cccnc1,0.0656820187545872,中,0.90487234,0.8095143,高毒,0.00624817674819999
7449,T203960,C=CC1(C)CCC(C(=C)C)O1,0.0328328890348026,低,0.809871392,0.76263654,高毒,0.006242471488805482
7450,T34039,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,0.0985157740875056,中,0.93668115,0.8665092,高毒,0.0062379055220806575
7451,T60561,Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,0.037970812584946,低,0.83584698,0.7951172,高毒,0.006233023557672892
7452,T31851,N=CN[C@@H](CCC(=O)O)C(=O)O,0.036201283899375,低,0.8278610748,0.82460064,高毒,0.006231650101298476
7453,T37349,CCNC(=O)NC(=O)C(C#N)=NOC,0.0648421206359436,中,0.903938763,0.8753717,高毒,0.0062288143179919705
7454,TN4530,COC(=O)c1cc(O)c(OC)c(OC)c1,0.0213868362724496,低,0.709078811,0.69842875,高毒,0.006221883837329365
7455,T39657,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.086108094726128,中,0.92776831,0.8272041,高毒,0.006219733204748309
7456,TN9812,Cc1ccncc1O,0.03218447667225395,低,0.80678039,0.7830859,高毒,0.006218672030667006
7457,T10809L,Cl.NC(C(=O)O)c1cc(O)ccc1Cl,0.0359510861265504,低,0.8272547414000001,0.8203626,高毒,0.006210379669881818
7458,T13012,CCCCCCCCCCCCCCCCCCN(CCO)CCO,0.0386514696041199,低,0.839468768,0.81509405,高毒,0.006204768034159919
7459,T2S1008,O=C1CCC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@H](CN12)[C@@H]34,0.0280551565187236,低,0.77961676,0.7360033,高毒,0.006182886292303427
7460,TN9589,CC(=O)C=C(C)N,0.040566598968632,低,0.847645593,0.8363917,高毒,0.006180500129872741
7461,TN9327,Cc1ccncc1N,0.0433180209026792,低,0.857511408,0.8221304,高毒,0.006172323806649327
7462,T15694,C#CCC[C@H](N)C(=O)O,0.0355093513638669,低,0.8263488898,0.8210126,高毒,0.006166238286817372
7463,T21193,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,0.07602572668893601,中,0.918914327,0.88182575,高毒,0.00616459721388644
7464,TN9683,Cc1csc(C)c1,0.02870878741843,低,0.78548036,0.75296885,高毒,0.006158598741838133
7465,TNU0839,OC[C@H]1SC[C@H](O)[C@@H]1O,0.02898519758386116,低,0.788111611,0.7765547,高毒,0.006141626820891033
7466,T5578,O=C1O[C@H]([C@@H](O)CO)[C@H](O)[C@@H]1O,0.0319461591227909,低,0.8080037146000001,0.80023116,高毒,0.006133543884373172
7467,T4719,O=C1O[C@@H]([C@H](O)CO)[C@@H](O)[C@H]1O,0.031946154744867,低,0.8080037146000001,0.80023116,高毒,0.006133543043828045
7468,T66695,O=C1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1O,0.031946154744867,低,0.8080037184000001,0.80023116,高毒,0.0061335429224326585
7469,T4404,COC(=O)C(NC(=O)OC(C)(C)C)C1COC1,0.0382894521533408,低,0.839873806,0.8271898,高毒,0.006131144243659569
7470,T24243,N[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)C=O,0.0337774464413475,低,0.818488904,0.8103568,高毒,0.006130981323650286
7471,T83967,O=C1NC(=S)S/C1=C\c1cccc([N+](=O)[O-])c1,0.08531685302829381,中,0.9282323299999999,0.90043354,高毒,0.006122991753573096
7472,T37359,CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],0.046036489441680005,低,0.8671096706,0.862879,高毒,0.006117804246324478
7473,T5569,CC(C)C(N)CC(=O)O,0.034366679761417,低,0.8222026100000001,0.8145137,高毒,0.006110305964545764
7474,T7427,C#Cc1cccc2ccccc12,0.0777748142424064,中,0.921436209,0.897599,高毒,0.006110284251204239
7475,T4506,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3],0.03159298344478591,低,0.8066190743,0.80384076,高毒,0.006109480384177473
7476,T15179,O=C(CCSSCCC(=O)ON1C(=O)CC(S(=O)(=O)O)C1=O)ON1C(=O)CC(S(=O)(=O)O)C1=O,0.036528091024915,低,0.83288296,0.8176724,高毒,0.006104466448934363
7477,T5369,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,0.0311023343342584,低,0.8039366050000001,0.7996178,高毒,0.006098029261999764
7478,TN9310,Cc1cccc(C(C)C)c1N,0.043520028336036,低,0.8600801280000001,0.83792675,高毒,0.006089316794214525
7479,T64345,CN(C)c1ccc(O)cc1,0.07642297979981401,中,0.92032493,0.87679505,高毒,0.006089006265158764
7480,TN9733,CCc1ccc(C)c(C)c1,0.035182252184676306,低,0.8272324409999999,0.7998078,高毒,0.006078351830068945
7481,T13518,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.036549124841268994,低,0.8341124169999999,0.7793332,高毒,0.006063045980683374
