ID,SMILES,P_act,STRENGTH,P_tox_0,P_tox_1,P_tox_2
T17731,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)OCc1ccc(NC(=O)[C@H](CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)C=CC4=O)CC3)nn2)cc1,0.755189,0.36599484,0.5265078,0.13034713,0.34314513
T15114,C#CCOCCC(=O)NCCc1ccc(O)c(N=Nc2ccc(C(=O)NCCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)cc2)c1,0.5579313,0.25901383,0.51289517,0.09209407,0.39501077
T12758L,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1.O=C(O)/C=C\C(=O)O,0.5874733,0.17130786,0.39843887,0.033985376,0.5675758
T16389,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,0.83345383,0.2234851,0.4580635,0.10279503,0.43914142
T16723,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,0.6658261,0.27577955,0.39643052,0.23460612,0.36896342
T11794,Cc1ccccc1N1CCN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1.Cl,0.52615416,0.20984858,0.49664193,0.07639554,0.42696255
T17174,CN(CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1)C(=O)CNC(=O)CN,0.7014089,0.16654512,0.40307972,0.14538407,0.4515362
T23966,Cl.Cl.c1ccc2[nH]c(-c3ccc(-c4ccc(C5=NCCN5)cc4)o3)nc2c1,0.84306663,0.17806534,0.19238931,0.06291572,0.7446949
T37215,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.4960628,0.11490068,0.33520702,0.11592033,0.54887265
T38521,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc(SCCN3C(=O)CCC3=O)cc2)cc1,0.66558844,0.20914136,0.4102397,0.08575476,0.50400555
T22091,CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl,0.7526282,0.2501485,0.29128247,0.14424601,0.5644715
T60551,O=[N+]([O-])c1ccc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,0.8861501,0.1797002,0.12738523,0.06797818,0.8046366
T62806,O=C(N[C@@H]1CCCNC1)c1cccc(Nc2ncc(Cl)c(NCc3cccc(F)c3)n2)c1,0.97679865,0.33669722,0.19866042,0.4607567,0.34058297
T62827,C#Cc1nc(C(=O)N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)cs1,0.86798483,0.25705174,0.33799523,0.21814038,0.44386438
T63771,O=C1CC[C@H](N2C(=O)c3cccc(NCc4ccc(CN5CC(N6CCOCC6)C5)cc4F)c3C2=O)C(=O)N1,0.88963693,0.34735662,0.25037688,0.37322643,0.37639672
T79314,N#Cc1c(-c2ccc(F)cc2)csc1OCc1ccc(CN)cc1.[Cl],0.70449007,0.19600491,0.41091588,0.15719566,0.43188843
T68402,CC(=NOCC(O)CNC(C)(C)C)C1CC1,0.48582533,0.15238334,0.3658058,0.071172975,0.5630212
T72505L,CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cn1)c1csc([N-]S(=O)(=O)C2CC2)n1.[NH4+],0.78109676,0.32847327,0.37684456,0.28965297,0.33350247
T84370,CN(C)[C@@H](CNC(=O)c1cc(F)cc(F)c1)c1ccccc1,0.8638115,0.26318422,0.34294862,0.20963542,0.44741595
T70852,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,0.8792056,0.24465644,0.2696119,0.21364829,0.51673985
T84345,COc1ccc2c(c1)c(=O)c(Cc1cccc(Cl)c1Cl)cn2CC(=O)[O-].[K+],0.5905388,0.1199312,0.33009163,0.016434798,0.65347356
T68091L,CCN(CC)CCn1nc2c3c(c(NCCN)ccc31)Sc1cc(O)ccc1-2.Cl.Cl.Cl,0.72428334,0.21743758,0.2800945,0.11755434,0.6023512
T77694,N#CC(c1ccnc(Cl)n1)c1nc2ccccc2s1,0.86304224,0.18410426,0.22045736,0.1542614,0.6252812
T10153,C=CCc1ccc(O)c(-c2ccc(OC)c(CC=C)c2)c1,0.75567114,0.14827503,0.3613118,0.08866413,0.55002403
T16259,[N-]=[N+]=NCCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,0.58596843,0.07424349,0.21726497,0.0125106,0.77022445
T16457,CNCCOCCOCCO,0.7297187,0.023058781,0.036908075,0.0024263153,0.9606656
T16982,CN(C)c1ccc2c(-c3ccc(C(=O)NCCOCCOCCOCCN=[N+]=[N-])cc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,0.8008654,0.22877015,0.35457417,0.17745686,0.46796888
T14839,C=C1C(=O)O[C@@H](CCC)[C@@H]1C(=O)O,0.66772616,0.093264066,0.2053088,0.04495991,0.7497313
T10821,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,0.79083526,0.08688005,0.3635598,0.07901498,0.55742526
T20841,O=C(O)CN(CC(=O)O)CC(=O)O,0.6980143,0.022073656,0.08910247,0.00142675,0.90947074
T19766,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.81926155,0.07159643,0.088363394,0.037600312,0.8740363
T20266,O=C([O-])CC[C@@H](C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],0.599767,0.028752295,0.085244775,0.00094931544,0.91380584
TN6551,COc1cc(C(C)=O)ccc1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.43784603,0.09875041,0.5310153,0.01138854,0.4575962
T26483,CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1cnc2ccccc2c1,0.56877124,0.2833707,0.5554356,0.06863847,0.375926
T29064,O=C1CCC2=CC=C(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)NC2=N1,0.72073287,0.25426838,0.30569506,0.1633207,0.5309843
T35976,Nc1nc2[nH]cc(C=O)nc-2c(=O)n1,0.7752676,0.13408099,0.21869406,0.08711202,0.69419384
T39126,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,0.95153147,0.28408644,0.39546153,0.23434299,0.37019548
T7911,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,0.77522075,0.13149369,0.277139,0.049574375,0.67328656
T78479,C=C[C@](C)(O)CC[C@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C,0.38681614,0.1326082,0.36535126,0.11272931,0.5219195
T81633,CC(C)(C)c1ccc(COc2cccc(C(=O)O)c2)cc1,0.74888605,0.20324439,0.4437486,0.077016726,0.47923473
T81654,COc1cc(OC)c(C=CC(=O)c2ccc(O)cc2)c(OC)c1,0.57017523,0.10031244,0.38111418,0.050520457,0.56836534
T85314,CCC/C=C/CCCCCCCOC(C)=O,0.5326604,0.09334141,0.2121762,0.0071515027,0.7806723
T85315,CCC/C=C\CCCCCCCO,0.44826898,0.105765544,0.22879343,0.021548608,0.749658
T71125,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.8741734,0.28267223,0.20138323,0.27601787,0.5225989
T69977,CC(NC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)C(=O)N(C)C,0.8395853,0.26890278,0.37983868,0.20989452,0.41026685
T74989,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CN=[N+]=[N-])[C@@H](O)CC(=O)C(=O)O,0.610807,0.099449456,0.31625286,0.005832729,0.6779144
T126022,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,0.43662745,0.07372106,0.537567,0.012782456,0.44965056
T85308,[2H]c1nc([2H])c(C(=O)O)c([2H])c1[2H],0.56100327,0.010272844,0.07907668,0.00033302684,0.9205902
TP1013L,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)ccc12.Cl,0.50358844,0.30511555,0.53748465,0.12528595,0.3372294
T85317,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],0.49608406,0.15047821,0.5399186,0.004576059,0.45550537
T75325,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Mg+2].[Mg+2],0.46960813,0.09072337,0.5136065,0.002087196,0.48430637
T72754,NC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)C[C@H]1c1cn(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(Br)cc12,0.94801563,0.32898405,0.31706437,0.3291839,0.35375175
T84325,O=C(Nc1cc(Cl)cc(Cl)c1)Nc1nc2ccc([N+](=O)[O-])cc2s1,0.89027363,0.2072016,0.24238305,0.15531115,0.60230577
TNU0431,COc1cccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,0.74524397,0.26251516,0.5162976,0.1615578,0.32214466
TN1769,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(O)c3c2=O)cc1O,0.4033201,0.09417611,0.63846517,0.028350992,0.33318383
T12174,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2c(c1O)CCCC2.O=P(O)(O)O.O=P(O)(O)O,0.6290188,0.14955653,0.48699656,0.024946485,0.4880569
T13484,CCCC(=O)C(=O)O,0.6834347,0.024273071,0.059862267,0.0011345118,0.9390032
T15689,COc1ccc(Br)cc1S(=O)(=O)NC(=O)/C=C/c1ccccc1Cc1ccc2ccccc2c1,0.80553186,0.26768285,0.44002196,0.1933557,0.36662233
T19401,C[C@@H]1CC=N[C@H]1C(=O)NCCCC[C@H](N)C(=O)O,0.46341035,0.1479152,0.4608705,0.03580108,0.5033284
T11969,NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O,0.8256355,0.28073412,0.2932708,0.26269627,0.44403297
T5527,O=C1C(O)=Cc2cccc3ccc(-c4ccccc4)c1c23,0.901129,0.1253965,0.07927751,0.026405009,0.8943175
T23315,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C.Cl,0.74401677,0.23338945,0.31235203,0.13693745,0.5507105
T25918,CCCCCCCCCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)O,0.5248617,0.11712727,0.30782294,0.009646715,0.6825303
T27592,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,0.92942303,0.32799336,0.3540691,0.28051123,0.36541966
T28518,Cl.O=C1c2ccccc2S(=O)(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,0.69866335,0.22716886,0.29971924,0.09813303,0.6021477
T31088,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.6780125,0.33577174,0.4163263,0.18716668,0.396507
T35354,C[Si](C)(C)N=C(O[Si](C)(C)C)C(F)(F)F,0.61537105,0.08745195,0.28568718,0.014534771,0.6997781
T35785,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)O,0.49580082,0.15838608,0.41228145,0.021165593,0.56655294
T35994,CC(C)Oc1ccc(-c2ccccc2)cc1-n1c(CN2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O,0.91843694,0.31886196,0.3402839,0.23162863,0.42808744
T36064,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O,0.5020416,0.17179003,0.42095983,0.022715675,0.5563245
T38261,O=c1occ2c3c(ccc(O)c13)Oc1ccc(O)cc1-2,0.8392732,0.072236925,0.16443238,0.025816727,0.8097509
T38779,O=C1Nc2c(cc([N+](=O)[O-])c3c2CCCC3)/C1=N/O,0.6260128,0.1118939,0.19485453,0.040415462,0.76473004
T22233,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.5034457,0.22618276,0.53764486,0.06502389,0.3973312
T60354,CN(C)C[C@H]1[C@H]2CC[C@](c3ccccc3)(C2)[C@H]1O,0.678114,0.12718353,0.23385487,0.08936176,0.6767834
T78390,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2ncccc2c1,0.9183532,0.18525027,0.27889666,0.15447308,0.56663024
T78392,CCOC(=O)COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2nc(C)ccc2c1,0.829717,0.14518842,0.363315,0.07434156,0.5623435
T78474,CC(C)CC(C)NC1=CC(=O)C(Nc2ccccc2)=CC1=O,0.8581832,0.20056532,0.13119733,0.13563807,0.73316455
T81632,O=C(O)c1cccc(OCc2ccc(Cl)cc2Cl)c1,0.74203175,0.13666089,0.39896947,0.050567504,0.5504631
T84298,Cc1cc(F)ccc1Oc1ncc(C(F)(F)F)cc1C(=O)Nc1cccc([S@](C)(=N)=O)c1,0.92697906,0.23740269,0.42006242,0.22920847,0.35072908
T77509,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N(C)C)cc1)n2CCC(C)C,0.93407696,0.3563258,0.334941,0.3280883,0.3369707
T8306,COc1cc2c(cc1OC)-c1cc3ccc4c(c3c[n+]1CC2)OCO4.[Cl-],0.71275276,0.16643341,0.33679444,0.09594884,0.5672567
T73018,O=C(Cn1c(=O)oc2ccccc21)NCc1cncc(-c2ccsc2)c1,0.83178264,0.25863153,0.5202283,0.14269494,0.33707672
T77665,COc1ccc(C2CCCN2C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)cc1,0.8420373,0.24422725,0.47660932,0.142731,0.3806597
T85311,Cn1cc(C=CC(=O)c2cc3ccccc3o2)c2ccccc21,0.8356883,0.1407596,0.28123295,0.09448494,0.62428206
T85316,COc1cc(/C=C2/C(C)=C(CC(=O)NCc3ccco3)c3cc(F)ccc32)cc(OC)c1O,0.7267636,0.1817507,0.46601462,0.13295496,0.4010304
T0134L,CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl.Cl,0.7324511,0.23804066,0.29733586,0.14698935,0.5556748
T72754L,NC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)C[C@@H]1c1cn(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(Br)cc12,0.94801563,0.32898408,0.31706437,0.3291839,0.35375175
T70121,CC(C)c1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1,0.9238182,0.29554638,0.3987423,0.19099197,0.4102657
TN1467,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)c(O)c1C2=O,0.47899026,0.08565691,0.40369236,0.024865443,0.5714422
T17582,CC(C)(CNC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)O[Si](OCCCCCCN=[N+]=[N-])(c1ccccc1)c1ccccc1,0.52645046,0.18315613,0.39180237,0.06771658,0.54048103
T14567,CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,0.79875755,0.27403674,0.35126403,0.25577685,0.39295918
T10426,c1ccc(-c2nc3c(c(-n4ccc5cnccc54)n2)CCC3)nc1,0.9236661,0.21504655,0.28029627,0.13651465,0.5831891
T13057,Cc1nnc(NC(=O)c2cccc([C@@H]3C[C@H]3NC3CCC3)c2)s1.O=C(O)/C=C/C(=O)O,0.6204963,0.18567474,0.462198,0.04958576,0.48821625
T11573,NC(=O)c1cc(-c2ccc(Cl)cc2)cc(-c2ccc(S(N)(=O)=O)cc2)c1N,0.869455,0.20437753,0.23517472,0.11477852,0.6500468
T11787,Cc1ccc(Oc2ncc(N3C(=O)NC(C)(C)C3=O)cn2)c2c1OCC21CC1,0.8713725,0.26442674,0.331159,0.23585975,0.43298128
T16900,C/C(=C/C(=O)c1ccc(Cl)cc1)Nc1cccc(O)c1,0.6589697,0.14344071,0.38496336,0.10879976,0.50623685
TN4340,C=C1C(=O)O[C@@H]2C[C@]3(C)C(=C(C)CC[C@H]3O)C[C@H]12,0.4808255,0.15414011,0.35442916,0.1978856,0.44768515
T22848,N=C(NCC(F)(F)F)Nc1ccn(CCCCC(N)=O)n1,0.6667859,0.36327204,0.45363036,0.19497752,0.3513921
T24573,C=C1C(=O)O[C@@H]2/C=C(\C)C[C@H]3C=C(CC/C=C(\C)CC[C@@H]12)C(=O)O3,0.49572402,0.11114524,0.28134564,0.10849115,0.6101633
T3977L,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)[O-])c1.[Na+],0.6694143,0.22043988,0.43097094,0.0769821,0.49204686
T29971,O=C(O)C1CN(Cc2ccc(-c3nc4ccc(C5(c6ccccc6)CC5)nc4s3)c(F)c2)C1,0.8770821,0.22053291,0.3620085,0.0664515,0.57154
T30582,Cc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1,0.89843357,0.12694082,0.24074666,0.0632593,0.695994
T36065,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@@H](CO)C(=O)O,0.5048455,0.15482917,0.41231784,0.018987913,0.5686943
T37177,C[C@H](CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.56613433,0.08628855,0.28639498,0.020920778,0.69268423
T38035,O[13c]1[13cH][13cH][13cH][13cH][13cH]1,0.67819154,0.026910761,0.037844393,0.0030687135,0.95908695
T39010,CCCCCCOc1nsnc1C1=CCCN(C)C1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.50902045,0.12649547,0.4081369,0.023681104,0.56818205
T39806,[N-]=[N+]=NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.546201,0.30406135,0.4150179,0.14776635,0.43721578
T7072,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.6615443,0.262113,0.60151213,0.051974833,0.34651306
T61915,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.8285482,0.23951723,0.31378853,0.17102581,0.51518565
T62979,CCN(CC)C1CCC(Nc2c(C(C)=O)cnc3ccc(-c4ccc(O)c(Cl)c4)cc23)CC1,0.963085,0.3532932,0.19036381,0.44798368,0.36165252
T63809,COC(=O)c1ccc2c(n1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0.82253295,0.237195,0.26534072,0.14187546,0.59278387
T79578,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1,0.8535416,0.17588444,0.34461257,0.12834767,0.52703977
T80548,CCCCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,0.4248636,0.42743132,0.65333104,0.051441967,0.29522696
T80806,Cc1csc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)n1,0.88231325,0.119889334,0.30888578,0.0909387,0.6001755
T81490,NC(=O)Nc1cc(C#Cc2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,0.95803016,0.30683255,0.23862144,0.37626955,0.38510898
T85313,NCCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,0.7342225,0.1975395,0.26171014,0.12487517,0.61341465
T84304L,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1.O=C(O)C(F)(F)F,0.7299379,0.2186312,0.46843335,0.05780458,0.47376204
T73381,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,0.80705005,0.3173277,0.42806438,0.2343524,0.33758318
TP1128,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,0.46121612,0.35109803,0.6629285,0.07062677,0.26644465
T69923,Cc1c(C(=O)O)ccc2c3n(nc12)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,0.83136606,0.30922756,0.37436923,0.2273764,0.39825433
T71641,COc1cc([C@@H]2Nc3ccc(C(=N)N)cc3[C@H]3c4ccccc4C[C@H]32)c(-c2ccc(C(=O)O)cc2)cc1O,0.7384982,0.13675031,0.40575722,0.044666335,0.54957646
T77518,Cc1ccc(NC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,0.9433861,0.29297784,0.22429888,0.46030766,0.31539348
T73550,CN1C/C(=C\c2ccc(O)cc2)C(=O)/C(=C/c2c[nH]c3ccccc23)C1,0.864598,0.20011224,0.20436017,0.11273785,0.68290204
T66613,COc1ccc(CN(CC(=O)O)C(=O)OCC2c3ccccc3-c3ccccc32)c(O)c1,0.65492755,0.17267504,0.45508766,0.04391896,0.50099343
T6404,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12.Cl,0.771669,0.22874874,0.26965204,0.104613684,0.6257343
T73844,CNCCC=C1c2ccccc2CCc2ccccc21,0.67699724,0.21673301,0.26957718,0.10831581,0.622107
T85328,CCCN(C(C)C)[C@@H]1COc2cccc(C(=O)NC(C)C)c2C1,0.7055159,0.15897132,0.25197965,0.08160412,0.6664163
T72755,O=C(O)COc1ccc(C=C2SC(=O)NC2=O)cc1,0.62944585,0.07943898,0.21403332,0.011042324,0.77492434
T85327,C=CC(=O)OCCCCCCO,0.6142827,0.061402146,0.1257306,0.00523443,0.869035
T66905,O=C(O)CCS,0.7942435,0.0066354,0.015293721,0.00012323684,0.984583
TN2317,CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@]3(O)[C@]14CO[C@]3(CO)[C@@H](O)[C@H](O)[C@H]24,0.8977738,0.14386207,0.17184655,0.21747243,0.610681
T15360,O=C(O)CCC(=O)c1ccc2oc3ccccc3c2c1,0.7913756,0.06876434,0.16720934,0.0068386085,0.825952
T20598,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,0.54615796,0.058502045,0.15781367,0.010591379,0.831595
T22604,C[N+]1(C)CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3.[I-],0.6044328,0.13047072,0.2747591,0.05186368,0.6733772
T24472,N#Cc1ccc(OCCCN2CCC([C@@](N)(c3ccccc3)C3CCCC3)CC2)cc1,0.8794704,0.24692641,0.29850656,0.1329601,0.5685333
T29023,COC(=O)c1ccc(Cn2c3c(c4ccccc42)CN(C)CC3)cc1,0.7990827,0.19671361,0.31475642,0.057535607,0.627708
T37577,CNC(=O)Nc1ccc(OC)c(NC(=O)NC(=O)c2cc(F)c(F)cc2Cl)c1,0.855643,0.2361476,0.3268606,0.24433786,0.42880157
T38970,COC(C)c1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)O)c4C)C(C)=C3C(C)O,0.6050145,0.117464475,0.25789377,0.022223262,0.719883
T40565,COc1cccc2c(NCCCCCO[N+](=O)[O-])ccnc12,0.73908514,0.24793275,0.41413116,0.15818724,0.42768165
T62160,Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0.91737586,0.2862962,0.3787755,0.25777498,0.36344954
T62425,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)NC1CCN(C(=O)C2CCOCC2)CC1,0.779709,0.22993936,0.48166388,0.11972173,0.39861432
T62826,Cn1cc(-c2ccc(C(=O)[O-])c(/C=C/C(=O)c3c(F)cc(-c4cn[nH]c4)cc3F)c2)cn1.[Na+],0.6380426,0.19622768,0.28527445,0.03670432,0.6780212
T79185,CC(C)[C@@H](C)NC(=O)c1cc(-c2cc3ccccc3n2C)cc(C(=O)NCCc2ccccn2)n1,0.9063283,0.32802996,0.41382498,0.22439407,0.3617809
T79303,Nc1ncc(-c2cn(C34CC(F)(C3)C4)c([C@@H](O)C(F)(F)F)n2)cc1OC(F)(F)F,0.88704294,0.27706447,0.428954,0.20212989,0.36891612
T81264,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,0.894918,0.30653566,0.3470421,0.34065536,0.3123025
T69522,[2H]C([2H])([2H])C1(C([2H])([2H])[2H])Cn2nc(-c3ccc(F)cn3)c(-c3ccnc4[nH]ncc34)c2CO1,0.5419624,0.077175274,0.6477316,0.0014213226,0.35084713
T85333,COc1ccc2c(c1)nc(NCCCCNC(=O)CC(C)C)c1nnc(C)n12,0.8171245,0.31530136,0.3967537,0.24969882,0.35354748
T85325,O=C1CC[C@@H](C(=O)Oc2ccc(O)cc2)N1,0.7340193,0.13005182,0.34468657,0.06160079,0.5937127
T85309,CC(F)(F)c1ncc(C(=O)N[C@H](/C=C/S(C)(=O)=O)C2CC2)c(Oc2ccccc2)n1,0.9305906,0.31795663,0.38924545,0.27406242,0.3366921
T85321,Nc1cc(F)ccc1NC(=O)/C=C/c1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,0.88221276,0.33534917,0.29913864,0.3896961,0.3111653
T77655,O=C(Nc1ccc(CO)cc1)c1[nH]c2ccc(Cl)cc2c1Cc1ccccc1,0.8230933,0.2011859,0.35028303,0.13216501,0.51755196
T85323,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C,0.9242313,0.25995722,0.27164292,0.28272438,0.44563276
