ID,SMILES,MolWt
T60372,CCCN(CCC)c1ccc(C=O)cc1[N+](=O)[O-],250.30
T60534,COC(=O)c1sccc1NC(=O)Cc1cccs1,281.36
T60536,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,281.44
T60612,CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1.Cl,292.81
T60625,CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21,294.31
T60636,Clc1ccc(CCCOCCCN2CCCCC2)cc1,295.85
T60707,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,304.44
T61934,O=C1c2ccccc2S(=O)(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,400.50
T62183,Cc1noc(C)c1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1,418.30
T62396,COc1ccc(OC(=O)CN2CCN(Cc3cc(OC)c(OC)c(OC)c3)CC2)cc1,430.50
T62552,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N.Cl,440.93
T62620,CC(C)CNc1nccc(NCc2ccc(-c3ccc(OCc4ccccc4)cc3)s2)n1,444.60
T62684,COc1cc2ncc3c(c2cc1-c1cn(C)nc1C)n(-c1c(F)cncc1OC)c(=O)n3C,448.46
T63067,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)N[C@@H](CCN(C)C)C(N)=O)cc21,473.52
T63098,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,475.40
T63569,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc([C@@](C)(O)C(F)(F)F)c1,514.46
T63992,Br.N=C(N)SCc1ccc(CN2C(=O)C(=O)c3cc(Br)cc(Br)c32)cc1,564.10
T64092,COc1cc(NC(C(=O)N2CCc3ccc(OC(F)(F)F)cc32)c2ccc(Cl)cc2)cc(OCCCC(=O)O)c1,578.97
T78156,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1ccc[nH]1,295.30
T73552,CCCCCCCCCOc1ccc(-c2ccc(CC(=O)O)cc2)cc1C(=O)O,398.50
T83984,NC1(C(=O)O)CCC(F)(F)CC1,179.17
T73116,COc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2c(-c3ccc(C)nn3)ccn2c([C@@H](C)N2CCN(CC(F)(F)F)CC2)c1C,611.67
T73115,COc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2c(-c3ccc(C)nn3)ccn2c([C@H](C)N2CCN(CC(F)(F)F)CC2)c1C,611.67
T73384,COc1cc(-c2cnc3cc(OCCN4CCOCC4)ccn23)cc2c1C(=O)N(CC(F)(F)F)CC2,504.51
T15760L,CCN1CCN=C1CNC(=O)c1cc(Cl)c(N)cc1OC.Cl,347.25
T19525L,CCCCN(CCCC)c1ccc2nc3ccc(N(CCCC)CCCC)cc3[s+]c2c1.O=C[O-],497.75
T77194L,O.O.O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[Na+].[Na+],310.10
T71012,Nc1c(Cl)cc(CC2=NCCN2)cc1Cl,244.12
T23811L,Cl.Nc1c(NCCCOc2cccc(CN3CCCCC3)c2)c(=O)c1=O,379.89
T72956,CCCS(=O)(=O)Nc1c(F)ccc(C(=O)c2n[nH]c3ncc(-c4ccncc4)cc23)c1F,457.46
T68170,COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,462.89
T70793,O=c1[nH]nc(OCCCc2ccc(Cl)cc2)c(NCc2cccnc2)c1Br,449.74
T72420,FC(F)(F)c1cc2c(N[C@@H]3CCCc4ccccc43)ncnc2[nH]1,332.33
T75429,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,256.26
T70044,Cl.Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,384.88
T84304,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,387.88
T23038L,CNCCc1cnc[nH]1.O=CO,171.20
T83981,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1,492.98
T69564,CCN1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4ccc5nc(N(C)C)sc5c4)n3)nc2)CC1,506.61
T73494,Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3scnc3c2)cnc1N,409.52
T67435,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCCCCCC.[Na+],801.07
TF0060,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC.[Na+],744.96
T26469L,CCOc1ccccc1CN(Cc1cccc(Oc2ccc(C)cc2)c1)C(=O)c1cc(C(=O)O)c(C(=O)[O-])cc1C(=O)[O-].[NH4+].[NH4+],617.66
T84284,O=c1nc[nH]c2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])[O-])O1.[Na+].[Na+].[Na+],558.11
T84300,CC(=O)N1CCc2c(C(=O)N3CCC(c4ccc(F)c(F)c4C(F)(F)F)CC3)n[nH]c2C1,456.42
T84285,COc1ccc(C(=O)COc2ccc(N3C(=O)C4C5C=CC(C6CC56)C4C3=O)cc2)cc1,429.47
T5186L,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.41
TP1274,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O,2861.91
T73288,CNc1cc(-c2ccc3[nH]ccc3c2)nc(S(C)(=O)=O)n1,302.36
T27286L,CCOC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C,309.41
T31644L,CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=NO)c3ccccc3)cc21,358.42
T83639,COc1cccc(-c2ccc(NC(=O)Nc3ccc(C(=O)NO)cc3)cc2)c1,377.40
T74049,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,993.64
T70044L,Cl.Cl.Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,421.34
T77754,Cc1ccc(S(=O)(=O)n2cc(Cc3cc(C)c(O)c(C)c3)c3ccccc32)cc1,405.52
T73328L,CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O.Cl,396.88
T83641,Cc1ccc(C(c2cc([N+](=O)[O-])ccc2O)N2CCc3ccccc32)cc1,360.41
T68405L,Cc1ccsc1C(=O)Nc1cc(CN2CCN(C(=O)CO)CC2)ccc1/C=C/c1n[nH]c2ccccc12.O=CO,561.66
T23344L,N[C@@H](Cc1cc(-c2ccc(Cl)cc2Cl)cc(CP(=O)([O-])O)c1O)C(=O)O.[NH4+],437.22
T31213L,Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O.Cl,319.79
T68135L1,CON=C(C#N)C1CN2CCC1CC2,193.25
T84301,O=C1CCC(N2C(=O)c3ccc(N4CCOCC4)cc3C2=O)C(=O)N1,343.34
TN1512,CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(OC[C@]6(C)O[C@](C)(COC[C@]7(C)O[C@](C)(CO)[C@@](C)(O)[C@](C)(O)[C@@]7(C)O)[C@@H](COC[C@]7(C)O[C@](C)(CO)[C@@](C)(O)[C@](C)(O)[C@@]7(C)O)[C@](C)(O)[C@@]6(C)O)C(C)(CO)C5CCC4(C)C3(C)CC2O)C1,1211.62
T17859,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)CCOCCOCCOCCOCCC(=O)NCCC(=O)N1Cc2ccccc2C#Cc2ccccc21)OC(=O)CCCCCCCCCCCCCCCCC,1282.69
T14264,[N-]=[N+]=NCCOCCOCCOCCON,234.26
T14392,[N-]=[N+]=NCCSSCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,404.59
T14141,Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)cc1,400.48
T14338,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,367.41
T14566,CC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,356.35
T10313,CCCCCCCCCCCCCCCC(=O)NCCCCC(N)C(=O)NCCCNCCCCNCCCN.Cl.Cl.Cl.Cl,714.78
T11648,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,520.55
T11956L,CC(O)(P(=O)(O)O)P(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,511.21
T16034,COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12,587.08
T11879,CCNCCN(CC)c1nc(Nc2ccc3ncoc3c2)nc(N[C@@H](C)C2CCCCC2)n1,452.61
T16866,COC(=O)c1cc(CCc2cc(OC)ccc2OC)ccc1O,316.35
T17301,C[C@@H](O)C(=N)NS(=O)(=O)c1cc(C(=O)C(C(=O)c2cc(F)ccc2F)=C2Nc3ccccc3N2)ccc1F,544.51
T22655,COc1ccc(-n2nc3c4c([nH]cc-3c2=O)CCCCC4)cc1,309.37
T20154,CCCC(=O)OC/C=C(\C)CCC=C(C)C,224.34
T20378,CCCCCCCCCCCCC(O)CO,230.39
T23711,C[C@@H]1CN(C[C@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)C[C@H](C)N1,400.49
T23649,CC1SC2(CCN(C)CC2)CN1C(=O)CCc1c[nH]c2ccccc12,357.52
T25526,O=C(O)CCC(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,309.33
T26087,Cc1cc(COc2ccc(Oc3ccc(Cl)cc3)cc2)n(O)c(=O)c1,357.79
T26091,COc1ccc(CCNC(=O)c2c(O)cccc2O)cc1,287.31
T27271,Cc1ccc([C@]23Cn4cccc4C(=O)N2CCN3C(=O)c2conc2C)cn1,377.40
T27640,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,526.68
T27937,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,491.63
T28022,COc1nc(N)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,265.27
T28238,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@]23CCOC3)cc1F,492.45
T28680,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccc3ncccc13)CC2,337.81
T28703,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,334.72
T28764,O=C1C(P(=O)(O)O)CC(O)N1O,197.08
T28859,CC(C)c1ccc(O)c(=O)c(O)c1,180.20
T29069,CC(C)OC(=O)[C@@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1,545.91
T0112L,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,414.53
T30503,O=c1[nH]c(-c2ccccc2C(F)(F)F)nn1-c1cc(Cl)ccc1O,355.70
T31063,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,410.42
T31708,CCCCCCCCCC(=O)OCC,200.32
T31900,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)OCOC(C)=O,418.44
T33414,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)c3ccccc3)CC[C@@H]12,377.53
TN6912,CCCCCCCCCO,144.26
T36454,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,358.56
T37299,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],436.08
T37538,NCCCNCCS,134.25
T37547,O=C(O)/C=C/c1cnc[nH]1,138.13
T60440,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ccc12,266.26
T60789,Cl.Cl.N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,313.23
T61042,O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccc(Cl)cc1,335.81
T78082,CC(=O)C=C1C(=O)N(C)c2ccccc21,201.23
T78389,O=c1c(Cc2ccccc2)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,391.47
T78961,CC(C)C(=O)Oc1cc(F)c(Cl)cc1C(=O)Nc1ccc(OC(F)(F)F)cc1,419.76
T79133,CCc1ccc(C(=O)C=CSc2nc3cc(C)ccc3[nH]2)cc1,322.43
T79888,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(C)c4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,499.62
T7341,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,322.24
T71356,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1.Cl,321.77
T60921L,CCCOc1cc(-c2cncc([C@@H]3COB(O)C3)c2)ccc1OC.Cl,363.65
T27275L,Cl.O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21,450.51
T84308,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,448.73
T84297,CCc1cc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)ccc1OCCN1CCN(CC(=O)Nc2cccc(NC3CCC(=O)NC3=O)c2)[C@H](C)C1,818.92
T84313,[O-][n+]1cc(O)cc(CCCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,365.27
T84310,COc1cc(C(O)C(CO)Oc2ccccc2OC)ccc1O,320.34
T73253,O=c1ccn([C@@H]2O[C@](F)(CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,262.19
T84306,CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)CC1C,321.88
T69596,O=C(CCCCCCCCCCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,876.99
T6415,O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Bi+3].[K+].[K+].[K+].[K+].[K+],780.65
T65456,CCCCCCCCOCCOCCOCCOCCO,306.44
T41321,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,356.55
T77232,CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,410.73
T84287,Cc1cc(C)cc(C(=O)NNC(=O)c2ccccn2)c1,269.30
TF0116,CCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C,439.53
T65070,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.[Na+],414.56
T25828L,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21.O=C(O)/C=C\C(=O)O,591.71
T68163,COc1cc(C(=O)C(=O)N(C)[C@@H](Cc2ccc(Cl)cc2)C(=O)N(Cc2ccccc2)C(CCc2ccncc2)CCc2ccncc2)cc(OC)c1OC,749.31
T84307,CCCCCCCCCCCCCCCCOC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,581.77
T69941,Cc1nc(N)c2c(C(N)=O)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,323.31
T24021L,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(Cl)ccc2O1.O=CO,467.95
TNU0430,COc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,387.40
T84289,CN(C)CCSc1nc2ccccc2cc1-c1ccccc1.Cl,344.91
T84314,CCOc1ccccc1NC(=O)c1cc(Cl)ccc1NC(=O)c1ccc(OC)cc1,424.88
T8282,C=C(C)[C@@H]1CC=C(CO)CC1,152.24
T69726,CC(C)(C(=O)N1CCOc2c(C#N)cncc2C1)C(F)F,295.29
T19525,CCCCN(CCCC)c1ccc2nc3ccc(N(CCCC)CCCC)cc3[s+]c2c1.[Br-],532.64
T17595,NCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,638.83
T18680,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C(=O)CCCCCC#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)C[C@H](NC(=O)c3cc4cc(C(F)(F)P(=O)(O)O)ccc4[nH]3)C(=O)N21)C(=O)NC(c1ccccc1)c1ccccc1,1158.17
T15991,O=C(CCOCCOCCOCCOCCN1C(=O)C=CC1=O)ON1C(=O)CCC1=O,442.42
T14211,CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,581.47
T13898,CN(C)CCCSCC(=O)C1(c2ccc(Cl)c(Cl)c2)CCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,552.47
T13688,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,729.91
T11480,Br.CN(CCc1ccc(Nc2ncc(-c3cccnc3)s2)cc1)Cc1ccccc1,481.46
T16166,Nc1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,372.39
T16546,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,352.87
T12539L,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,423.52
T19391,CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,259.35
T12008,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,425.23
TCA2511,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,330.47
T21232,CCCCCCCCCCOC(=O)CCCCCCCCC,312.54
T22600,Br.N=C(N)SCc1ccc(B(O)O)cc1,290.98
T22962,COc1ccc2c(CC(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(N)=O)cc(=O)oc2c1,443.50
T23147,NCC(CP(=O)(O)O)c1ccc(Cl)cc1,249.63
T19915,C[As](=O)([O-])O.[Na+],161.95
T19937,CCN(CC)c1ccc2cc3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],358.91
TN5802,OCCCCCCCCCCCCCCCCCCO,286.50
T23917,Cc1ccc(-c2cnccc2-c2cnc(Nc3ccc(O)cc3)s2)c(Cl)c1,393.90
T24306,OCc1ccccc1C=CCc1cc2c(cc1O)CCO2,282.34
T26280,CNc1cc(Oc2cc(C(=O)Nc3cc(N4CCN(C)CC4)cc(C(F)(F)F)c3)ccc2C)ncn1,500.53
T26723,Cc1cc(C)c(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,412.49
T26781,CCOc1ccc2c(c1)Sc1cccc(OC)c1C2=C1CCN(C)CC1,367.51
T27488,Cc1ccc(-c2ncc(OC[C@@H]3CCNC3)cc2-c2ccc(C#N)cc2)cc1,369.47
T27634,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCc1ccc(F)cc1,375.49
T32105,CC(C)c1cccc([C@H](C)C2CC2)c1O,204.31
T32427,O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],264.19
T35085,CC1(C)[C@H]2CC=C(C[N+](C)(C)Cc3ccc(-c4ccccc4Br)cc3)[C@@H]1C2.[I-],552.34
TN6994,CCCCCCCCCCCCCC(=O)OCC,256.43
T36430,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)O)[C@@H]3C,592.70
T38041,CCCCCCCCCCC[C@@H](O)CC(=O)O,244.37
T38374,CCCCCCCCCCCCC(O)C(=O)O,244.37
T38734,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,638.82
T40290,Fc1ccc2nc(CNc3nc(N4CCOCC4)nc4c(C(F)(F)F)cnn34)[nH]c2c1F,454.36
T40560,N#C[Se]Cc1ccccc1,196.11
T60437,O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,264.76
T60877,O=c1c(NCc2ccccn2)c(Nc2ccc3c(c2)OCO3)c1=O,323.31
T61183,O=C(O)c1cccc(COc2ccc(C(F)(F)F)cc2Cl)c1F,348.68
T61702,Cn1c2ccccc2c(=O)c2c(=O)n(C3CCCCC3)c(-c3ccccc3)nc21,385.47
T62518,CCc1cc(Nc2nc(NCc3ccc(Cl)cc3OC)nc3cccc(OC)c23)n[nH]1,438.92
T63115,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,476.90
T64084,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,577.58
T78211,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,401.30
T78498,COc1cc(CCC(O)CCCCc2ccccc2)ccc1O,314.43
T74149,CCc1cc(N2CCCCCC2)n2ncc(-c3ccc(F)cc3)c2n1,338.43
T79088,Cc1ccc2nc(-c3cccc(NC(=O)c4cccs4)c3)[nH]c2c1,333.42
T74637,CC(C)c1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,890.12
T74982,COc1cc(N2CCN(CCCCCCCCCCCCNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)ccc1Nc1ncc2c(C)cc(=O)n(-c3cccc(NC(=O)C4CC4)c3)c2n1,885.21
T84312,N#C[Se]Cc1ccc(C[Se]C#N)cc1,314.11
T125076,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,476.39
T75349,COC1(c2ccc(Cl)c(OP(=O)([O-])[O-])c2)OOC12C1CC3CC2CC(Cl)(C3)C1.[Na+].[Na+],495.20
T3504L,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,479.59
T63390L,CC(C)CC(CC(=O)NO)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)NCCN.O=CO,545.64
T83652,O=C(NCc1ccc(-c2ccccn2)cc1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,466.33
T67377,CCCCCCOC(=O)OCCCCCC,230.35
T84317,CNc1nn2c3c(cnc2c1S(=O)(=O)c1ccccc1)CN(C)CC3,357.44
T64440,COc1cc(OC)c(SSC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)c(OC)c1,541.65
T84309,O=C1Nc2ccccc2C1=NNC(=O)c1ccc(Br)cc1,344.17
T67060,OCCCCCCCCCCCCCCCCO,258.45
T84365,CN1CCN(c2cc3ccccc3c(=O)c3ccc(Cl)cc23)CC1,338.84
T83626,CCn1c(-c2ccccc2)c(-c2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c2ccccc21,522.65
T21758,C[C@@H](NCc1cc2ccccc2[nH]1)c1cccc2ccccc12.Cl,336.87
T84364,C[C@@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,473.40
T40713L,NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CN1.O=CO,292.25
T15168L,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1.Cl,444.87
TF0109,CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],271.44
T64986,CC(=O)[O-].[NH4+],77.08
TN1376,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,868.07
TN1848,CC(C)=CCC/C(C)=C/Cc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O,424.49
TN2189,COc1cc2ccc(=O)oc2cc1OC(C)=O,234.21
T12054,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,431.46
T15694,C#CCC[C@H](N)C(=O)O,127.14
T19536,CC(=O)C=O,72.06
T11165,CC[C@](N)(CCC(=O)O)C(=O)O,175.18
T16474,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(C(F)(F)F)CC4)C3)c(C(F)(F)F)c2)cn1,603.55
T11770,C=CC(=O)N1CCN2c3c(cnc4c(C)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,453.90
T23264,Cl.Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,347.85
