ID,SMILES,MolWt
T4S1383,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,1131.27
T4S1387,C/C=C(\C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,1131.27
T4S1419,C/C=C(/C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,386.40
T4S1421,C/C=C(/C)C(=O)O[C@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@H]1OC(=O)/C(C)=C\C,426.47
T4S1422,C/C=C(/C)C(=O)O[C@H]1[C@@H](OC(=O)CC(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C,428.48
T4S1521,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@H]1O,516.46
T4S1545,C/C=C/c1cc(OC)c2c(c1)[C@@H](C)[C@H](c1ccc3c(c1)OCO3)O2,324.38
T4S1962,C/C=C\c1cc(OC)c(OC)cc1OC,208.26
T4S2014,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,522.64
T5001,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,649.77
T5003,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c([O-])c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.[Na+],719.76
T50045,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C/C(=O)O,432.50
T50071,N#Cc1cnn(-c2ccc(C(F)(F)F)cc2)c1N,252.20
T50076,COc1cc(/C=C/C(=O)c2ccccc2OC)cc(OC)c1,298.34
T50090,C(#Cc1cccnc1)c1ccccc1,179.22
T50099,COC(=O)c1sccc1NN=C(C#N)S(C)(=O)=O,287.32
T5014,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.47
T5033,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,250.26
T5037,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,813.98
T5044,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,418.46
T5047,Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1.O=C(O)/C=C\C(=O)O,450.50
T5091,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,428.50
T5093,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,339.36
T5100,N#Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C#N)c(C(F)(F)F)c3)c2)cc1C(F)(F)F,502.37
T5103,O=C1NC(=S)S/C1=C/c1ccccc1[N+](=O)[O-],266.30
T5104,O=C1/C(=N/Nc2nccs2)C(c2ccccc2)=NN1c1nc(-c2ccccc2)cs1,430.52
T5111,N#Cc1ccccc1-c1ccc(CBr)cc1,272.14
T5115,CC(CNC(=S)[S-])NC1=[S][Zn+2]<-[SH-]1,290.80
T5118,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,446.91
T5152,CCn1c(=Cc2cccc[n+]2CC)s/c(=C2/Sc3ccccc3N2C)c1=O.[Cl-],432.01
T5153,CS(=O)(=O)O.N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,493.59
T5155,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,204.18
T5172,COc1ccc2c(Nc3cc(NC(=O)c4cccc(C(C)(C)C#N)c4)ccc3C)ncnc2c1,451.53
T5173,O=C(/C=C/c1cncc(F)c1)c1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,404.83
T5181,COc1ccc(/C=C2\CN(C)C/C(=C\c3c[nH]c4ccccc34)C2=O)cc1OC,388.47
T5182,N#C/C(=C\c1cccn1S(=O)(=O)c1cccc([N+](=O)[O-])c1)S(=O)(=O)c1ccc(F)cc1,461.45
T5185,CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,349.44
T5197,CCN(C)C(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,494.64
T5200,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,277.28
T5214,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,649.10
T5246,O=C(O)C/C=C/CC(=O)O,144.13
T5261,CCCCC/C=C/C(=O)O,142.20
T5262,O=C(O)/C=C/c1c[nH]c2ccccc12,187.20
T5301,C/C=C/C(=O)O,86.09
T5314,Cc1ncc(CO)c(/C=N/NC(=O)c2ccncc2)c1O,286.29
T5325,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,287.30
T5338,C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(O)cc1O,363.21
T5341,CCOC(=O)c1cnc(C#Cc2ccc3c(c2)C(C)(C)CCS3=O)nc1,368.46
T5350,CCn1c(=O)/c(=C2\Sc3cc(Cl)ccc3N2C)s/c1=C\c1scc[n+]1Cc1ccccc1.[Cl-],534.56
T5368,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,302.46
T5369,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,328.50
T5375,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,274.54
T5378,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,416.30
T5387,N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1,466.63
T5402,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccnn2c1,546.60
T5407,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,370.43
T5430,CCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,304.43
T5431,CCCCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,332.48
T5432,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,528.58
T5442,COc1cc(C(=O)NCCOCCOCCOCCNC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)ccc1NC(=O)C1NC(CC(C)(C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F,1173.61
T5444,O=C1N=C(N2CCCCN2)S/C1=C\c1ccc(F)cc1OC(=O)N1CCCC1,404.47
T5466,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2ncc(C)[nH]2)C(=O)N3)CC1,445.54
T5482,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,394.47
T5516,CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)cc(OC)c2n1C/C=C/Cn1c(NC(=O)c2cc(C)nn2CC)nc2cc(C(N)=O)cc(OCCCN3CCOCC3)c21.Cl.Cl.Cl,959.34
T5531,CC(C)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,282.34
T5541,COc1cc(/C=C/c2ccc(Cl)cc2)cc(OC)c1,274.75
T5542,C/C=C(\C)C(=O)O,100.12
T5560,N#Cc1c(N)nc(NC2CC2)nc1N,190.21
T5573,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,795.25
T5582,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1,416.65
T5588,O=C(O)/C=C\C=C\C(=O)O,142.11
T5625,CC1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,318.37
T5633,CC/C(=C(/c1ccc(OCCNC/C=C/C(=O)N(C)C)cc1)c1ccc2[nH]ncc2c1)c1ccccc1,494.64
T5635,Cc1cc(C(=O)NC(C)(C)C)cc(C#Cc2ccc3c4c(oc3c2)C(C)(C)c2cc(NS(C)(=O)=O)ccc2C4=O)n1,569.68
T5645,CC(C)=CCC/C(C)=C\CO,154.25
T5653,CC(=O)OC/C=C/c1ccccc1,176.22
T5665,CC(C)=CCC/C(C)=C/CO,154.25
T5668,CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,354.36
T5673,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1,274.33
T5676,CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,264.33
T5679,COc1cc(/C=C/C(=O)O)ccc1O,194.19
T5697,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@H](O)C[C@@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,641.12
T5702,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](COC(=O)c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,668.60
T5704,CS/C=C/C(=O)NCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,323.37
T5705,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1OC,562.52
T5712,C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,218.34
T5715,COc1ccc(/C=C/C(=O)c2c(O)cc(OC)cc2OC)cc1,314.34
T5716,COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,242.27
T5726,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,686.66
T5736,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O,516.46
T5741,COC(=O)C1=CC[C@@]23CC[C@@H]([C@@](C)(/C=C/C=C(\C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)OC2=O)[C@@]3(OC(C)=O)CC1,594.61
T5753,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,300.31
T5754,COC1=CC(=O)OC(/C=C/c2ccccc2)C1,230.26
T5796,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,640.59
T5797,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC=C7[C@@H]8CC(C)(C)CC[C@]8(C(=O)O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O[C@@H]%10O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%10O)[C@H](O)[C@H]9O)[C@@H](O)[C@H](O)[C@H]8O)CC[C@@]7(C)[C@]6(C)CC[C@H]5C4(C)C)OC[C@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1367.53
T5798,C=C1[C@H](OC(=O)c2ccccc2)C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,642.75
T5822,CCN1C(=O)/C(=C/c2ccccc2)SC1=S,249.36
T5823,CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,642.11
T5826,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](OC(C)=O)C/C=C(\COC(C)=O)C[C@@H](OC(=O)/C(C)=C/CO)[C@@H]12,462.50
T5835,COc1cc(/C=C(\C#N)C(=O)O)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F,445.31
T5841,CC(C)OC(=O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1,500.55
T5847,O=C([O-])CCC/C=C\C[C@H]1[C@H](/C=C/[C@H](O)COc2cccc(Cl)c2)[C@@H](O)C[C@H]1O.[Na+],446.90
T5875,COc1ccc(/C=C/C(=O)O)cc1,178.19
T5891,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,299.50
T5913,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,702.90
T5952,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,326.23
T5994,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(SCC(=O)O)C(=O)c3ccccc32)cc1,443.55
T5996,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)s2)c1CNS(=O)(=O)N1CCCC1,751.68
T5S0281,CC(=O)OC1C(OCCc2ccc(O)c(O)c2)OC(COC2OC(CO)C(O)C(O)C2O)C(OC(=O)/C=C/c2ccc(O)c(O)c2)C1OC1OC(C)C(O)C(O)C1O,828.77
T5S0285,COc1cc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)ccc1O,800.76
T5S0331,O=C(/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccc(O)cc1O,418.40
T5S0384,COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O,420.41
T5S0658,CC[C@@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,384.48
T5S0669,CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12,338.40
T5S0733,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@@H]3OC=C[C@H]4[C@H](O)[C@@H]5O[C@]5(CO)[C@@H]34)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,538.50
T5S0734,COc1cc(/C=C/c2ccccc2)oc(=O)c1,228.25
T5S1285,C=C[C@@H](O)C#CC#C[C@@H](O)/C=C\CCCCCCC,260.38
T5S1389,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,1131.27
T5S1408,C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O,386.40
T5S1467,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,556.70
T5S1530,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,516.46
T5S1897,C/C1=C\CCC2=C[C@@H](OC2=O)c2c(C)coc2C1,244.29
T5S2076,CCC/C=C1\OC(=O)C2=C1CC[C@H](O)[C@H]2O,224.26
T5S2195,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,518.47
T5S2204,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,548.49
T5S2228,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c3c(OC)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,784.72
T60014,CC(C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,361.36
T60016,[2H]c1cc([C@@]2(C#N)O[C@@H](COC(=O)C(C)C)[C@H](OC(=O)C(C)C)[C@@H]2OC(=O)C(C)C)n2ncnc(N)c12,502.55
T6002,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,464.44
T60023,N#Cc1c(NC(=O)CN2CCCCC2)sc2c1CCCC2,303.43
T60041,N#Cc1ccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccc(Cl)cc23)cc1,399.88
T60051,CC(C)c1ccc(/C=N\N=C2\NC(=O)C(CC(=O)O)S2)cc1,319.39
T60055,CN(C)c1ccc2c(c1)OC(N)=C(C#N)C2c1cccc(C(F)(F)F)c1,359.35
T60056,Cc1cc(Oc2c(C)nn(CS(C)(=O)=O)c2C2CC2)cc(C)c1C#N,359.45
T60061,CN(Cc1nc2ccccc2s1)C(=O)NCC#Cc1ccccc1,335.43
T60087,N#Cc1ccc(C(=O)Nc2cc(N3CCCCC3)ccc2N2CCCCC2)o1,378.48
T60096,N#CCCN(C(=O)CCl)c1ccc2c(c1)OCCO2,280.71
T60097,COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,238.24
T60104,COc1c(C)c2c(c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,496.47
T60126,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@H](CC1CC1)c1ccc(C)c(F)c1,483.05
T60128,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN,342.37
T60133,Cc1ccc(N2CCOCC2)cc1-c1cc(Oc2ccc(C#N)cc2)[nH]n1,360.42
T60135,Cc1ncc2cc(-c3ncco3)n([C@H]3CCNC3)c2n1,269.31
T60144,O=C(/N=c1\scc(CO)n1Cc1ccccc1)c1c[nH]c2ncccc12,364.43
T60147,CC[C@@H](Nc1c(C#N)c(-c2ccc(-c3cccc(C)c3F)cc2)nc2cnccc12)C(=O)O,440.48
T6015,Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N,401.90
T60167,C#CC(=O)N(c1cccc(Cl)c1)C1(C(=O)NCc2ccccc2)CCOCC1,396.87
T60179,CN1c2ccccc2Oc2cc3oc(-c4ccccc4)nc3cc21,314.34
T60180,Nc1cc2nc3cccc(F)c3oc-2cc1=O,230.20
T60181,Cc1cccc2nc3cc(N)c(=O)cc-3oc12,226.23
T60184,O=C(O)CCc1ccc(C#Cc2cc(Cl)nc(Cl)c2)cc1,320.18
T60187,Nc1ccc(C#CCN(C(=O)Cc2ncc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc2)nn1,497.37
T6020,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,472.59
T60221L,COc1ccc2c3c([nH]c2c1)CCN(C)CC3.O=C(O)/C=C/C(=O)O,346.38
T6025,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,731.84
T60272,NC(=S)N/N=C1\C(=O)Nc2ccccc21,220.26
T60278,NC(=S)N/N=C/c1ccc([N+](=O)[O-])cc1,224.25
T60295,N#Cc1ccsc1NC(=O)c1ccccn1,229.26
T6031,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,339.32
T6033,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,966.23
T6035,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,525.57
T60367,CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,249.33
T60395,C#CCn1nc(/C=C/c2ccc(OC)cc2)oc1=O,256.26
T60438L,Cl.NC/C=C(\F)C(F)(F)S(=O)(=O)c1ccccc1,301.72
T60454,O=C1/C(=C/c2ccc(O)c(O)c2)Cc2cccc(O)c21,268.27
T60500,C#CCNc1nccc(-c2ccc(-n3ccnc3)cc2)n1,275.31
T60512,O=C1/C(=C/c2c[nH]c3ncccc23)Oc2cc(O)ccc21,278.27
T60540,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,282.25
T6062,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,280.36
T60621,CCC(C)N1C(=O)/C(=C/c2ccc(O)cc2)SC1=S,293.41
T60625,CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21,294.31
T60671,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,300.40
T6070,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+],473.48
T60715,Cc1ccc(/C=C/C(=O)Oc2cc(=O)oc3ccccc23)cc1,306.32
T6072,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1.O=C(O)/C=C\C(=O)O,650.61
T6074,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)N1CC(F)(F)C1,426.27
T60745,O=C(/C=C/c1ccc(F)cc1)Nc1ccc2oc(=O)ccc2c1,309.30
T6075,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,507.69
T60798,CCCCCc1ccc(/C=C/[C@H](O)[C@@H](CO)NC)cc1.Cl,313.87
T60812,N#CCn1ccnc1SCC(=O)c1ccc2c(c1)OCCO2,315.35
T60852,C/C(=N\NC(=S)Nc1ccccc1)c1cc(Cl)ccc1O,319.82
T60888,N#Cc1cccc(/C=C2\CCC/C(=C\c3cccc(C#N)c3)C2=O)c1,324.38
T60932,COc1ccc(/C=C2\Oc3cc(O)ccc3C2=O)c(OC)c1OC,328.32
T60951,CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O,329.31
T60967,CCCCCCCCCCCc1ccc(C(=O)/C=C/C(=O)O)cc1,330.47
T6097,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,535.50
T60977,CCOC(=O)C1=Cc2ccc(-c3cccc(C#N)c3)cc2N=C(N)C1,331.38
T6102,CC(=O)O[C@H]1[C@H](OCCc2ccc(O)c(O)c2)O[C@H](CO)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,666.63
T61037,CCCCc1ccc(N2C(=O)/C(=N/NC(=N)N)c3ccccc32)cc1,335.41
T6106,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,443.31
T61086,C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,340.40
T61093,Cc1cc(C)c(C#N)c(SCC(=O)Nc2ccc3c(c2)OCO3)n1,341.39
T6114,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,365.21
T61147,N#Cc1ccccc1Oc1ncnc(N2CCCc3ccccc32)c1F,346.37
T61150,CCCCCCCC/C=C\CCCCCCCCOS(C)(=O)=O,346.58
T61194,CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCCN(CC)CC,349.48
T6120,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,477.48
T6121,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,492.58
T6123,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,442.32
T6124,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,468.48
