ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T0188,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,444036,C25H31F3O5S,500.6,4,106,984,1,9,6
T0189,Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,135410875,C20H21N5O6,427.4,0.2,187,748,6,7,9
T0189L,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],135413520,C20H19N5Na2O6,471.4,,193,737,4,7,7
T0190,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,5311497,C45H54N4O8,778.9,3.6,134,1690,2,11,10
T0192,CC[C@@H](C(N)=O)N1CCCC1=O,5284583,C8H14N2O2,170.21,-0.3,63.4,203,1,2,3
T0193,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,150762,C35H40Cl2N4O6,683.6,,117,1090,3,9,11
T0194,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,64927,C18H32ClN3O8P2,515.9,,184,358,7,11,8
T0195,Cc1ncc([N+](=O)[O-])n1CC(C)O,71815,C7H11N3O3,185.18,0.2,83.9,194,1,4,2
T0196,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3033,C14H11Cl2NO2,296.1,4.4,49.3,304,2,3,4
T0197,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl,44383,C19H26ClN5O4,423.9,,103,544,2,8,4
T0198,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1.[Na+],71433771,C19H16N5NaO7S3,545.6,,259,952,2,13,9
T0199,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,2673,C16H19N3O4S,349.4,0.4,138,697,3,6,4
T0200,O=C(O)CCCCC1CCSS1,864,C8H14O2S2,206.3,1.7,87.9,150,1,4,5
T0201,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl,65483,C15H24ClNO,269.81,,23.5,243,2,2,2
T0202,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,67686,C17H18N2S2,314.5,4.3,63.9,336,0,3,4
T0203,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,59772,C18H27N3O6S,413.5,,148,498,4,8,9
T0204,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,6603149,C19H22ClN,299.8,,12,296,2,1,4
T0207,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,71279,C24H35Cl2N3O4,500.5,,74.3,531,4,6,9
T0208,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],441409,C21H27Na2O8P,484.4,,147,878,2,8,3
T0209,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,71420,C29H34Cl2N2O2,513.5,,43.8,623,2,3,7
T0210,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,5362376,C20H29ClN2O5S,445.0,,108,539,3,7,11
T0211,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2267,C22H24ClN3O,381.9,4.4,35.9,558,0,3,3
T0211L,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,54360,C22H25Cl2N3O,418.4,,35.9,558,1,3,3
T0212,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,2449,C22H26O4,354.4,4.4,71.4,633,1,4,8
T0213,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,5426,C13H10N2O4,258.23,0.3,83.6,449,1,4,1
T0214,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,4829,C19H20N2O3S,356.4,3.8,93.6,466,1,5,7
T0214L,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,60560,C19H21ClN2O3S,392.9,,93.6,466,2,5,7
T0215,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],11751549,C22H22ClKN6O,461.0,,77.7,526,1,6,8
T0215L,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3961,C22H23ClN6O,422.9,4.3,92.5,520,2,5,8
T0216,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,656631,C22H27BrN2O2S,463.4,,61.6,582,2,3,6
T0217,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,65859,C13H20N2O2,236.31,0.6,46.9,211,2,4,4
T0219,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,119607,C16H14N2O3S,314.4,2.6,94.6,462,1,5,3
T0220,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],44561,CNa3O5P,191.95,,103,103,0,5,0
T0221,O=C(O)C1CSCN1,9934,C4H7NO2S,133.17,-2.3,74.6,106,2,4,1
T0222,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,517321,C16H27ClN2O3,330.8,,64.8,295,2,5,10
T0223,O=C1C(O)=C(O)C(=O)C(O)=C1O,5424,C6H4O6,172.09,-0.6,115,272,4,6,0
T0224,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12,57921071,C17H25N3O5S,383.5,-2.4,135,679,3,7,5
T0225,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.O=C(O)CC(O)C(=O)O,168993,C23H27NO5S,429.5,,126,535,3,7,3
T0226,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,107952,C18H30ClNO3,343.9,,50.7,286,3,4,11
T0227,CC(C)C(Br)C(=O)NC(N)=O,2447,C6H11BrN2O2,223.07,1.1,72.2,170,2,2,2
T0228,COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,71306786,C29H36O15,624.6,-0.8,223,956,7,15,8
T0230,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,6918456,C20H20FNO3S,373.4,3.6,74.9,555,0,6,6
T0231,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,60496,C26H31ClN2O8S,567.1,,163,830,3,10,11
T0235,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,17859,C10H17N3O4S,275.33,,112,236,2,7,1
T0238,CC(=O)Oc1c(C)cccc1C(=O)O,78094,C10H10O4,194.18,1.6,63.6,236,1,4,3
T0239,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,39562,C15H10Cl2N2O2,321.2,4.3,55.1,396,1,3,3
T0240,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,12478,C14H19NO5,281.30,0.9,57.2,305,0,5,4
T0241,NC(=O)NS(=O)(=O)c1ccc(N)cc1,11033,C7H9N3O3S,215.23,-1.5,124,301,3,4,2
T0242,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,4369359,C16H15F6N5O,407.31,0.7,77,566,1,10,4
T0243,COc1cc(C(=S)N2CCOCC2)ccc1O,72146,C12H15NO3S,253.32,1.6,74,268,1,4,2
T0244,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl.Cl,33958,C25H36Cl2N2O3,483.5,,42,477,2,5,12
T0246,CNCCc1ccccn1.Cl.Cl,68643,C8H14Cl2N2,209.11,,24.9,83,3,2,3
T0246L,CNCCc1ccccn1.CS(=O)(=O)O.CS(=O)(=O)O,198334,C10H20N2O6S2,328.4,,150,176,3,8,3
T0247,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,41774,C25H43NO18,645.6,-8.5,321,962,14,19,9
T0248,CC(C)NCC(O)c1ccccc1Cl.Cl,23360,C11H17Cl2NO,250.16,,32.3,163,3,2,4
T0249,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,4342,C15H23N3O2,277.36,0.7,61.4,308,2,3,7
T0251,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,60750,C9H11F2N3O4,263.20,-1.5,108,426,3,6,2
T0253,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],5459110,C18H24BrNO4,398.3,,59.1,454,1,5,5
T0254,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4912,C31H48O2S2,516.8,11.3,91.1,583,2,4,8
T0255,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,68539,C19H24Cl2N2,351.3,,6.5,346,1,2,4
T0256,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],2724118,C6H13Li3O11,282.1,,145,211,5,11,2
T0257,[O-][n+]1cccc(CO)c1,71668,C6H7NO2,125.13,-1,45.7,87,1,2,1
T0258,O=c1[nH]c(=O)c2ccccc2o1,16258,C8H5NO3,163.13,1,55.4,226,1,3,0
T0259,O=C(O)c1cc(=O)c2ccccc2o1,2741,C10H6O4,190.15,1.6,63.6,305,1,4,1
T0260,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],4038,C14H10Cl2NNaO2,318.1,,52.2,332,1,3,3
T0261,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,443958,C28H35FO7,502.6,3.6,99.1,1090,1,8,4
T0263,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,80311,C16H21Cl2N3,326.3,,19.4,264,1,3,6
T0264,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],16220118,C15H13ClNNaO3,313.71,,62.1,385,0,3,4
T0265,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)[c]([Hg][OH])c-2oc2cc([O-])c(Br)cc12.[Na+].[Na+],441373,C20H9Br2HgNa2O6,751.7,,90.5,801,1,6,2
T0266,C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,16219921,C20H27ClN2O3,378.9,,46.6,457,3,5,4
T0267,NS(=O)(=O)Cc1noc2ccccc12,5734,C8H8N2O3S,212.23,0.2,94.6,298,1,5,2
T0268,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1.Cl,101615,C22H28ClNO2,373.9,,40.5,412,2,3,6
T0269,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,6605,C23H28Cl2O5,455.4,3.1,80.7,881,1,5,4
T0270,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,26133,C25H36O6,432.5,3.2,101,817,2,6,6
T0271,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,3739,C20H14I6N2O6,1139.8,5.5,133,714,4,6,9
T0272,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,4493,C12H10F3N3O4,317.22,2,95.2,515,1,7,1
T0273,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,3083802,C15H25ClN2O3,316.82,,50.8,262,2,4,9
T0274,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2762,C12H10N2O5,262.22,2.1,88.4,449,1,7,2
T0275,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,4165,C10H13NO4S2,275.3,0.5,111,485,1,5,1
T0276,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,5282494,C26H38O6,446.6,3.8,101,832,2,6,7
T0277,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,441333,C22H36N2O10S,520.6,,228,258,10,12,8
T0279,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,441414,C13H19NO8,317.29,,182,274,7,9,5
T0280,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,5265,C23H26FN3O2,395.5,3,52.7,577,1,5,6
T0281,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,54676538,C29H27ClN2O14S,695.0,,302,1350,9,15,4
T0282,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)cccc1F,24794416,C26H25F2N3O6,513.5,3.7,135,818,3,9,11
T0283,CN1C(=O)OC(C)(C)C1=O,5576,C6H9NO3,143.14,0.3,46.6,197,0,3,0
T0284,COc1cc(S(=O)(=O)[O-])ccc1O.[K+],23679005,C7H7KO5S,242.29,,95,260,1,5,2
T0285,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,54677972,C14H13N3O5S,335.34,3,121,627,2,7,2
T0286,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,54678490,C28H29NO4,443.5,,69.6,466,1,4,7
T0287,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],5938,C12H30Br2N2,362.19,,0,121,0,2,7
T0288,O=C(O)CCc1nc2ccccc2[nH]1,65708,C10H10N2O2,190.20,1.1,66,220,2,3,3
T0289,Nc1c2ccccc2nc2ccccc12,7019,C13H10N2,194.23,2.8,38.9,207,1,2,0
T0290,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,114869,C9H9Cl2N5S,290.17,,90.4,300,3,4,2
T0291,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3394,C15H13FO2,244.26,4.2,37.3,286,1,3,3
T0292,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,60605,C19H20F3N3O3,395.4,0.9,72.9,691,2,9,3
T0293,CC(C)(C(=O)c1cccnc1)c1cccnc1,4174,C14H14N2O,226.27,2,42.9,275,0,3,3
T0294,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],23680530,C26H33NaO8,496.5,,141,988,2,8,7
T0295,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,441207,C41H64O13,764.9,2.3,183,1410,5,13,7
T0296,CN1C(C)(C)CCCC1(C)C,6603,C10H21N,155.28,2.3,3.2,131,0,1,0
T0297,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,119182,C10H11ClFN5O3,303.68,0.9,119,370,3,8,2
T0298,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,10660,C24H28ClN5O3,470.0,,81.8,509,1,5,6
T0299,O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,3067270,C12H26O12,362.33,,202,343,10,12,8
T0302,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,66069,C18H20ClF3N2S,388.9,,31.8,416,1,6,4
T0304,Cc1cc(=O)[nH]c(=S)[nH]1,667493,C5H6N2OS,142.18,-0.2,73.2,197,2,2,0
T0306,C=CCCCCCCCCC(=O)O,5634,C11H20O2,184.27,3.9,37.3,141,1,2,9
T0308,CC(O)(P(=O)(O)O)P(=O)(O)O,3305,C2H8O7P2,206.03,-3.7,135,211,5,7,2
T0309,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,3747,C18H16O3,280.3,4,35.5,407,0,3,3
T0310,CC(=O)Nc1ccc(CC(=O)O)cc1,2018,C10H11NO3,193.20,0.8,66.4,219,2,3,3
T0311,OCc1ccccc1O,5146,C7H8O2,124.14,0.7,40.5,83,2,2,1
T0312,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],7083,C15H16ClN3S,305.8,,66.7,511,1,4,0
T0314,CCCCCCc1ccc(O)cc1O,3610,C12H18O2,194.27,3.5,40.5,147,2,2,5
T0315,CC(=O)Nc1ccc(C(=O)O)cc1,19266,C9H9NO3,179.17,1.3,66.4,207,2,3,2
T0316,CC(=O)NC1CCSC1=O,14520,C6H9NO2S,159.21,-0.3,71.5,169,1,3,1
T0317,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,6420013,C17H26ClNO4,343.8,,48,330,1,5,8
T0318,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,15723,C18H21NO,267.4,2.9,32.3,268,2,2,3
T0319,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,5362,C24H26N2O6,438.5,3.6,104,661,1,6,11
T0320,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,6167,C22H25NO6,399.4,1,83.1,740,1,6,5
T0321,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,3718,C17H15NO3,281.30,2.8,57.6,414,1,3,3
T0322,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,3351,C20H21ClN2O4,388.8,3.2,51.2,492,0,5,5
T0324,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,11368,C18H24ClNO3,337.8,,61.7,299,4,4,7
T0325,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,10830,C22H28ClN3O4,433.9,,79.9,498,3,5,9
T0326,NC(=O)CCC(N)C(=O)O.O,85558312,C5H12N2O4,164.16,,107,146,4,5,4
T0326L,NC(=O)CC[C@H](N)C(=O)O,5961,C5H10N2O3,146.14,-3.1,106,146,3,4,4
T0327,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,5702162,C23H26ClN,351.9,,12,303,2,1,7
T0328,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,3607,C21H45N3,339.6,5.7,32.5,292,1,3,12
T0330,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,8980,C17H22ClNO,291.8,,12.5,211,1,2,6
T0331,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,101526,C21H25ClFN3O4,437.9,,82.1,727,3,8,4
T0332,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,5780,C6H14O6,182.17,-3.1,121,105,6,6,5
T0333,COc1ccc(C(=O)N2CCCC2=O)cc1,2196,C12H13NO3,219.24,1.6,46.6,282,0,3,2
T0334,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,77999,C18H19N3O3S,357.4,3.1,96.8,468,1,6,7
T0335,O=C([O-])c1ccccc1O.[Na+],16760658,C7H5NaO3,160.10,,60.4,138,1,3,1
T0337,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,5834,C23H30O6,402.5,2.4,101,827,2,6,4
T0340,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,3571576,C41H50N6O2,658.9,12.8,102,989,2,6,10
T0342,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O.O=P(O)(O)O.O=P(O)(O)O,11954344,C48H60N4O17P2,1027.0,,308,557,13,19,20
T0343,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,4497,C21H26N2O7,418.4,3.1,120,736,1,8,9
T0344,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4189,C18H14Cl4N2O,416.1,5.3,27.1,417,0,2,6
T0344L,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,68553,C18H15Cl4N3O4,479.1,,93.1,441,1,5,6
T0345,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,5284555,C22H32N2O5S,436.6,,113,650,3,7,2
T0347,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4766,C19H14O5S,354.4,3,92.2,545,2,5,2
T0348,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,71412,C19H25ClN2O3,364.9,,95.6,385,5,4,8
T0349,Nc1nc2ccc(OC(F)(F)F)cc2s1,5070,C8H5F3N2OS,234.20,3.6,76.4,238,1,7,1
T0351,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,5073,C23H27FN4O2,410.5,2.7,61.9,731,0,6,4
T0352,c1ccc2c(c1)sc1ccccc12,3023,C12H8S,184.26,4.4,28.2,170,0,1,0
T0353,O=C(Nc1ccc(O)cc1)c1ccccc1O,4602,C13H11NO3,229.23,2.9,69.6,261,3,3,2
T0354,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,13789,C22H28O3,340.5,2.7,43.4,719,0,3,0
T0355,CCCC(CCC)C(N)=O,71113,C8H17NO,143.23,2.1,43.1,95,1,1,5
T0356,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,4511,C7H5N3O5,211.13,0.8,135,272,1,5,1
T0358,Cl.N=C(N)NN,2734687,CH7ClN4,110.55,,90.4,41,4,2,0
T0359,CCCCCC(C)N,5603,C7H17N,115.22,2.4,26,43,1,1,4
T0360,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,70846,C15H9ClO2,256.68,3.5,34.1,334,0,2,1
T0361,CC(C)CC(N)=O,10930,C5H11NO,101.15,0.4,43.1,68,1,1,2
T0362,Cl.Clc1ccccc1CN1CCc2sccc2C1,65335,C14H15Cl2NS,300.2,,31.5,261,1,2,2
T0364,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,3025,C20H29N3O2,343.5,4.4,54.5,387,1,4,10
T0364L,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,521951,C20H30ClN3O2,379.9,,54.5,387,2,4,10
T0365,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,66062,C21H27ClN2S2,407.0,,57.1,432,1,4,4
T0366,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,47965,C16H17N3O5S,363.4,-2.1,158,629,4,7,4
T0367,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6215,C24H30F2O6,452.5,2.5,93.1,960,2,8,2
T0369,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,5702159,C24H30ClNO4,431.9,,49.8,462,1,5,10
T0371,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,91610,C27H33N3O6S,527.6,4.6,130,948,2,6,7
T0372,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O,6604561,C17H27N3O7S,417.5,,180,493,3,8,11
T0375,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,174174,C17H23NO3,289.4,1.8,49.8,353,1,4,5
T0375L,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.O=S(=O)(O)O,656678,C34H50N2O11S,694.8,,184,434,5,13,10
T0377,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,2794,C27H22Cl2N4,473.4,7.1,40,829,1,4,4
T0378,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,6420040,C17H29ClN2O3,344.9,,64.8,308,2,5,11
T0379,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,5245,C7H11NO7P2,283.11,-3.1,148,339,5,8,4
T0381,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,64646,C20H28Cl3N3O3,464.8,,50.4,406,6,6,6
T0382,O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],6451143,C3H6Na2O6S2,248.2,,131,227,0,6,2
T0383,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,68626,C15H21ClN2O2,296.79,,41.6,318,2,3,3
T0384,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,222757,C25H28O3,376.5,4.5,46.5,582,1,3,3
